Date;Kanji Price;Hedging Portfolio;Error * 100
21/05/2013;1.064767498884;1.06968777983661;0.492028095260189
22/05/2013;1.06421197577402;1.06865459766791;0.444262189388933
23/05/2013;1.05748444780581;1.06178548945833;0.430104165252199
24/05/2013;1.05836465952119;1.06084569047315;0.248103095196539
28/05/2013;1.06441772022499;1.06694227199239;0.252455176740018
29/05/2013;1.06287754721699;1.06135119970772;-0.15263475092735
30/05/2013;1.06479587325808;1.06208230887741;-0.27135643806766
31/05/2013;1.06094480644538;1.0583407106986;-0.260409574678411
03/06/2013;1.06053777532023;1.05744485254383;-0.309292277640782
04/06/2013;1.06017430375636;1.05721830747751;-0.295599627884457
05/06/2013;1.05510200068769;1.05225326254538;-0.284873814230435
06/06/2013;1.05441807798879;1.05055870501343;-0.385937297536176
07/06/2013;1.05400023706221;1.05286985267553;-0.113038438667723
10/06/2013;1.05393091595119;1.05285855675673;-0.107235919446258
11/06/2013;1.04973033284339;1.04876916836913;-0.0961164474263532
13/06/2013;1.04670729267163;1.0463183484276;-0.0388944244028799
14/06/2013;1.0470002075285;1.0463652504696;-0.0634957058903041
17/06/2013;1.0504860551132;1.04990797656892;-0.0578078544284377
18/06/2013;1.05183037264252;1.0507261953998;-0.110417724271672
19/06/2013;1.04704833429187;1.04726411202028;0.0215777728413302
20/06/2013;1.0383537947433;1.03733026049882;-0.102353424448087
21/06/2013;1.04141342432086;1.03565440798797;-0.575901633289622
24/06/2013;1.03704819223557;1.03112706286162;-0.592112937395073
25/06/2013;1.04025952109547;1.03332793103413;-0.693159006133826
26/06/2013;1.04474490709288;1.03856092830218;-0.618397879069765
27/06/2013;1.04790428600483;1.04036694378813;-0.753734221670488
28/06/2013;1.04852084567167;1.04096407321068;-0.755677246099018
02/07/2013;1.05068906833163;1.04087926945856;-0.980979887307165
03/07/2013;1.04647165271156;1.03724166335702;-0.922998935454378
05/07/2013;1.05209809704711;1.04252851230317;-0.956958474393477
08/07/2013;1.05521291755421;1.0440871776977;-1.11257398565032
09/07/2013;1.05716295365731;1.04597443144734;-1.1188522209977
10/07/2013;1.0575466577734;1.04697020443306;-1.05764533403332
11/07/2013;1.06285804651515;1.05221728314644;-1.06407633687109
12/07/2013;1.0632653706905;1.05146395260528;-1.18014180852237
15/07/2013;1.059791250345;1.0523411538267;-0.745009651830753
16/07/2013;1.05847032229683;1.05106851798913;-0.740180430770332
17/07/2013;1.05977075647112;1.05244360897168;-0.732714749943986
18/07/2013;1.06174454710601;1.05451625934547;-0.722828776053697
19/07/2013;1.06179897936637;1.05475909224281;-0.703988712356063
22/07/2013;1.06258227127541;1.05574800031989;-0.683427095551403
23/07/2013;1.06438283636243;1.05816155629273;-0.622128006970191
24/07/2013;1.06561325110968;1.05937425373314;-0.623899737653755
25/07/2013;1.06633169091525;1.05879506018447;-0.753663073077293
26/07/2013;1.06665655541609;1.05939912723017;-0.725742818592034
29/07/2013;1.06541251443065;1.05827337346829;-0.713914096235535
30/07/2013;1.06684672922651;1.0597611688252;-0.708556040131514
31/07/2013;1.06686935312503;1.05980624208645;-0.706311103858148
02/08/2013;1.07256237822723;1.06548287232297;-0.707950590426565
05/08/2013;1.07333408900609;1.06540608485952;-0.792800414657546
06/08/2013;1.06961138056439;1.06199829763582;-0.761308292856744
07/08/2013;1.06621718579528;1.05977389477434;-0.644329102093777
08/08/2013;1.0670177426292;1.06175045913125;-0.526728349795325
09/08/2013;1.06789465230285;1.06260609213746;-0.528856016539181
12/08/2013;1.07041462435835;1.06523883331714;-0.517579104120314
13/08/2013;1.07226370644409;1.0679460059433;-0.431770050079394
15/08/2013;1.06942962456026;1.06505348734425;-0.437613721601737
16/08/2013;1.06982851759845;1.06542705906546;-0.440145853298723
19/08/2013;1.06615749049532;1.0628509768655;-0.330651362982737
20/08/2013;1.06234165828009;1.0587988351172;-0.354282316288379
21/08/2013;1.06023436662127;1.05662650518268;-0.360786143859615
22/08/2013;1.0636204560285;1.05982184317402;-0.379861285447758
23/08/2013;1.06409346441734;1.06080358635966;-0.328987805767977
26/08/2013;1.06407240758345;1.06092743313811;-0.314497444533646
27/08/2013;1.05741251760509;1.05483507915454;-0.257743845055458
28/08/2013;1.05637925765894;1.05298657994499;-0.339267771394547
29/08/2013;1.05828116152658;1.05489581272049;-0.338534880608088
30/08/2013;1.05647404144765;1.05305978610952;-0.341425533813933
03/09/2013;1.06161918889426;1.05855178611304;-0.30674027812112
04/09/2013;1.06351768573298;1.05944033815902;-0.407734757396261
05/09/2013;1.06601401117135;1.06192555100667;-0.408846016467801
06/09/2013;1.06729033663892;1.06350463052826;-0.378570611066542
09/09/2013;1.069043158957;1.06535304979398;-0.369010916301993
10/09/2013;1.07403095919383;1.07032453380953;-0.370642538429644
11/09/2013;1.07528957578497;1.07114930801627;-0.414026776870258
12/09/2013;1.07480717135333;1.07074523835303;-0.406193300030022
13/09/2013;1.07514230924365;1.07117682103484;-0.396548820880649
16/09/2013;1.0792655281046;1.07555160016034;-0.371392794426795
17/09/2013;1.07951478930084;1.07554262214405;-0.397216715678539
18/09/2013;1.08174780772907;1.07788627278348;-0.386153494559416
19/09/2013;1.08506503367698;1.08159350343732;-0.347153023966063
23/09/2013;1.08179088435134;1.07738796130822;-0.440292304311196
24/09/2013;1.08010190638231;1.07673715733525;-0.336474904706496
25/09/2013;1.08007262101301;1.07680269589949;-0.326992511351332
26/09/2013;1.07629358065665;1.0765913669766;0.029778631995736
27/09/2013;1.07512515626239;1.07639530251706;0.127014625466826
30/09/2013;1.07106742989612;1.07235094938037;0.128351948424577
02/10/2013;1.07385545536774;1.07525111157072;0.139565620297688
03/10/2013;1.07342150567785;1.07468498086415;0.126347518629277
04/10/2013;1.07513289087149;1.07643031599358;0.129742512209097
07/10/2013;1.07185338580575;1.0741315520367;0.227816623095234
08/10/2013;1.07059856926232;1.07284044951105;0.224188024872873
09/10/2013;1.07229038258399;1.07218150037156;-0.0108882212428663
10/10/2013;1.0777106484477;1.07750064441806;-0.0210004029646216
11/10/2013;1.08050238348455;1.08018284115582;-0.0319542328728328
15/10/2013;1.08194238802423;1.08202184928586;0.00794612616241697
16/10/2013;1.08377294002385;1.08385890697913;0.00859669552808473
17/10/2013;1.08321763075027;1.0837947220705;0.0577091320233869
18/10/2013;1.08683555798149;1.08739413187965;0.0558573898168158
21/10/2013;1.08391300520306;1.08781008548923;0.38970802861662
22/10/2013;1.07962900908031;1.08880342067246;0.917441159215415
23/10/2013;1.07516510184016;1.0845796759738;0.9414574133634
24/10/2013;1.07456853136033;1.08518000737796;1.06114760176279
25/10/2013;1.07388959968362;1.08477193030621;1.08823306225907
28/10/2013;1.07247941934082;1.08505454834162;1.2575129000794
29/10/2013;1.07494517533956;1.08769537816867;1.27502028291129
30/10/2013;1.07841637320564;1.08941733121734;1.10009580117021
31/10/2013;1.07862301050364;1.08966003082051;1.10370203168664
01/11/2013;1.07746740950144;1.08959159960619;1.2124190104754
04/11/2013;1.07655782061237;1.09027500267197;1.37171820595934
05/11/2013;1.07366613197606;1.08752221780982;1.38560858337546
06/11/2013;1.07562103433435;1.08930036710929;1.36793327749438
07/11/2013;1.071805105267;1.08550808552295;1.37029802559474
08/11/2013;1.07188206953747;1.08631604049268;1.44339709552035
11/11/2013;1.07683717803829;1.08949642964067;1.26592516023742
12/11/2013;1.07454504811728;1.08700893388938;1.24638857721031
13/11/2013;1.07237412257439;1.08473047388545;1.23563513110554
14/11/2013;1.07623511290278;1.0885171358063;1.22820229035212
15/11/2013;1.07964180383208;1.09184760453134;1.22058006992556
18/11/2013;1.08483383621351;1.09699079783162;1.21569616181114
19/11/2013;1.08312538858806;1.0948392049566;1.17138163685484
20/11/2013;1.08277418201895;1.09445048067859;1.16762986596399
21/11/2013;1.07998115920595;1.0948567206706;1.48755614646521
22/11/2013;1.08217930401172;1.09713410821232;1.49548042006011
25/11/2013;1.08284643556938;1.09780520639418;1.4958770824804
26/11/2013;1.08218745785849;1.0972775530397;1.50900951812152
27/11/2013;1.08453907288917;1.09969132067708;1.51522477879171
29/11/2013;1.08517977868777;1.10035771522724;1.51779365394658
02/12/2013;1.08426284437591;1.10047113730771;1.62082929318008
03/12/2013;1.07931210580719;1.09548405173693;1.61719459297389
04/12/2013;1.07678235874335;1.09283752135983;1.60551626164744
05/12/2013;1.07380483751829;1.08991707005335;1.61122325350622
06/12/2013;1.08138404067174;1.09343817140019;1.20541307284514
09/12/2013;1.08286929533932;1.09472093044562;1.18516351063069
10/12/2013;1.08010587252591;1.09220548434767;1.2099611821764
11/12/2013;1.07474937030712;1.08688696370645;1.21375933993251
12/12/2013;1.0727178180263;1.08448766971713;1.17698516908267
13/12/2013;1.07273088063222;1.08435232599898;1.16214453667636
16/12/2013;1.07563364014165;1.08758248608443;1.19488459427834
17/12/2013;1.0723461515349;1.08480316134549;1.24570098105861
18/12/2013;1.07737999676121;1.08977518230394;1.23951855427253
19/12/2013;1.07468860643833;1.09022152058726;1.55329141489311
20/12/2013;1.0768310777561;1.09247146358134;1.56403858252476
23/12/2013;1.07966845428318;1.09533353101743;1.56650767342497
27/12/2013;1.08374574844523;1.10116887990055;1.74231314553233
30/12/2013;1.08345635188299;1.10057402630816;1.71176744251762
03/01/2014;1.07805267915622;1.0952724440474;1.72197648911814
06/01/2014;1.07693243333457;1.09366483000929;1.67323966747241
07/01/2014;1.08106409732637;1.09728569402416;1.62215966977914
08/01/2014;1.08315081618866;1.09921194992882;1.60611337401626
09/01/2014;1.08050108692003;1.09668878624593;1.61876993258929
10/01/2014;1.08225299783941;1.09832239159435;1.60693937549392
13/01/2014;1.08069458675709;1.09686013545325;1.61655486961589
14/01/2014;1.08169466800245;1.09854265733464;1.68479893321858
15/01/2014;1.0865946228231;1.10309506344944;1.65004406263407
16/01/2014;1.08618437427288;1.10240246301304;1.621808874016
17/01/2014;1.08674101665449;1.10297580596823;1.62347893137347
21/01/2014;1.08599035424142;1.10278306141523;1.67927071738196
22/01/2014;1.08632695394976;1.10315349507967;1.68265411299107
23/01/2014;1.0801811726059;1.09720764527105;1.70264726651537
24/01/2014;1.06924146781556;1.08666243174677;1.74209639312106
27/01/2014;1.06695410286771;1.08206966200254;1.51155591348333
28/01/2014;1.0696599923799;1.08423948455326;1.45794921733615
29/01/2014;1.06785245781175;1.08234472231191;1.44922645001673
30/01/2014;1.06988682875931;1.08430909877506;1.44222700157564
04/02/2014;1.05875542134267;1.07347576039484;1.47203390521695
05/02/2014;1.06048092187723;1.07246629517287;1.19853732956356
06/02/2014;1.06535907320245;1.07750394190483;1.21448687023757
07/02/2014;1.07083691049595;1.08219308349291;1.13561729969534
10/02/2014;1.07085703629504;1.08181337326605;1.0956336971008
11/02/2014;1.07942437999401;1.08818064388874;0.87562638947345
12/02/2014;1.08332290005181;1.09123429524166;0.791139518985173
13/02/2014;1.08382601580198;1.09162154040183;0.779552459985577
14/02/2014;1.08564482013299;1.09450241316438;0.885759303139411
18/02/2014;1.08760358409415;1.09661622445409;0.901264035993843
19/02/2014;1.08720045937511;1.09622510000819;0.902464063308184
20/02/2014;1.08635324176199;1.09551512297571;0.91618812137213
21/02/2014;1.08730717183603;1.09695399888409;0.964682704805875
24/02/2014;1.08828197631008;1.09824709710245;0.996512079237766
25/02/2014;1.08760000462494;1.09757957074016;0.997956611522555
26/02/2014;1.0878714322148;1.09790732315144;1.00358909366356
27/02/2014;1.090194229523;1.10067201448414;1.04777849611462
28/02/2014;1.091699313518;1.10204858027282;1.03492667548197
03/03/2014;1.08281747964546;1.09315424509514;1.0336765449684
04/03/2014;1.09266041021875;1.1012716610179;0.861125079914293
05/03/2014;1.09463887358052;1.10075051398929;0.611164040877843
06/03/2014;1.09624350601086;1.1023998038557;0.615629784483707
07/03/2014;1.09328709450611;1.09943814409193;0.615104958582413
10/03/2014;1.09057417161684;1.09659825811879;0.602408650194719
11/03/2014;1.08984868922682;1.09576225871044;0.591356948362654
12/03/2014;1.08581317014965;1.0919101360355;0.609696588585518
13/03/2014;1.08064181109351;1.08647368101362;0.583186992010543
14/03/2014;1.07613823248566;1.08386157113002;0.772333864435648
17/03/2014;1.07969228467713;1.08735548006432;0.766319538719085
18/03/2014;1.08295525325322;1.09057142824133;0.761617498810652
19/03/2014;1.08207831570041;1.08962692660983;0.754861090942005
20/03/2014;1.08125341898824;1.08886971067548;0.761629168724087
21/03/2014;1.0824777012995;1.09043999338763;0.796229208812349
24/03/2014;1.08176472861821;1.08992894147768;0.816421285947055
25/03/2014;1.08372659621015;1.0921438092769;0.841721306675569
26/03/2014;1.08462372812263;1.09370199209847;0.907826397583977
27/03/2014;1.08419915614265;1.09330882051435;0.910966437169769
28/03/2014;1.08856772898451;1.09734911813183;0.878138914732229
31/03/2014;1.09011620828004;1.09859105818874;0.847484990870795
01/04/2014;1.09431610967773;1.10280217033609;0.848606065836188
02/04/2014;1.09564553027242;1.10382196616672;0.817643589430195
03/04/2014;1.09662533744525;1.1049273011278;0.830196368254899
04/04/2014;1.09887802152522;1.10379375339744;0.491573187221439
07/04/2014;1.09402153550022;1.09892014835882;0.489861285860438
08/04/2014;1.09556551300754;1.10046090219179;0.489538918425114
09/04/2014;1.09901930654227;1.10402004607184;0.500073952957614
10/04/2014;1.09622700114187;1.10120527730302;0.497827616114321
11/04/2014;1.09168457533712;1.09671329498794;0.502871965082163
14/04/2014;1.09435227974477;1.09900035793517;0.46480781903977
15/04/2014;1.09109983142127;1.09578714804846;0.468731662719768
16/04/2014;1.09400901132785;1.10003871317958;0.602970185172791
17/04/2014;1.09571978823163;1.10154579889371;0.582601066207755
22/04/2014;1.09909434341874;1.10503838282378;0.594403940503607
23/04/2014;1.09612794468037;1.10207994765765;0.595200297727416
24/04/2014;1.09746764173799;1.10344594451615;0.597830277816058
25/04/2014;1.09136647981433;1.09782372042498;0.645724061064068
28/04/2014;1.0930276171548;1.0987744574391;0.574684028430528
29/04/2014;1.09790583741549;1.10373868809096;0.583285067546591
30/04/2014;1.09624132256052;1.10173860814437;0.54972855838511
02/05/2014;1.09496981914789;1.10127610633795;0.630628719005899
05/05/2014;1.09313751653307;1.09953977059424;0.640225406117589
07/05/2014;1.09011394429412;1.0970727695733;0.69588252791799
08/05/2014;1.09283092916977;1.0997008534919;0.686992432212796
09/05/2014;1.09207675078939;1.09910032965144;0.702357886204119
12/05/2014;1.09722471903647;1.10426901688175;0.704429784527383
13/05/2014;1.09856270499147;1.10518619074893;0.662348575745142
14/05/2014;1.09910529321878;1.10579952781554;0.669423459676088
15/05/2014;1.09591679647342;1.10273688415481;0.682008768139375
16/05/2014;1.09608493834958;1.10375962094782;0.767468259823922
19/05/2014;1.09616140435682;1.10421843807132;0.80570337144954
20/05/2014;1.0955729225604;1.10368731682812;0.811439426771576
21/05/2014;1.0981272446184;1.10624155980024;0.81143151818448
22/05/2014;1.0993998964794;1.10742071695645;0.802082047705799
23/05/2014;1.10102799223701;1.10905296062186;0.802496838484945
27/05/2014;1.10350501276855;1.11214494004988;0.863992728132512
28/05/2014;1.10230304010762;1.11295288885958;1.06498487519657
30/05/2014;1.10300868443136;1.11418765103486;1.11789666035012
03/06/2014;1.10477268480105;1.11547546233657;1.07027775355244
04/06/2014;1.10390571954038;1.11476015146139;1.08544319210013
05/06/2014;1.10634299285371;1.11727320548301;1.0930212629308
06/06/2014;1.10483468790293;1.11859554531318;1.37608574102535
10/06/2014;1.10844192164334;1.1223436526621;1.39017310187552
11/06/2014;1.10559119092557;1.11990972105281;1.43185301272406
12/06/2014;1.10315437911188;1.11779791088984;1.46435317779574
13/06/2014;1.1047167271955;1.11929665104979;1.45799238542927
16/06/2014;1.10269784285192;1.11814038029475;1.54425374428369
17/06/2014;1.10304101352253;1.11870851023541;1.56674967128754
18/06/2014;1.10455153501604;1.12025884299;1.57073079739602
19/06/2014;1.10664591727712;1.12248616007569;1.5840242798566
20/06/2014;1.10642932413651;1.122310686349;1.58813622124934
23/06/2014;1.10257737854915;1.11848056490964;1.5903186360489
24/06/2014;1.10225408932444;1.11794040467174;1.56863153473041
25/06/2014;1.1012088513097;1.11693526963786;1.57264183281576
26/06/2014;1.10213994027338;1.11791156098043;1.57716207070522
27/06/2014;1.10233788897112;1.11815990098183;1.58220120107146
30/06/2014;1.10206194974474;1.11793302403248;1.58710742877415
02/07/2014;1.10561896155325;1.12321598196911;1.75970204158564
03/07/2014;1.10903299000411;1.12632521036847;1.7292220364364
07/07/2014;1.1037881683935;1.12230327915912;1.85151107656223
08/07/2014;1.09900698365459;1.11829538417716;1.92884005225706
09/07/2014;1.09868302430247;1.11777340352717;1.90903792246957
10/07/2014;1.09532707002834;1.11443259911306;1.91055290847222
11/07/2014;1.09596539933333;1.11507254882245;1.91071494891202
14/07/2014;1.09912512113753;1.11843603026809;1.93109091305581
15/07/2014;1.09779809444304;1.11702420393457;1.92261094915231
16/07/2014;1.1016241294541;1.12111604843509;1.94919189809888
17/07/2014;1.09648440213382;1.11621293978354;1.97285376497234
18/07/2014;1.09859585948915;1.11813364663312;1.95377871439735
21/07/2014;1.0959292408453;1.11565434741257;1.97251065672743
22/07/2014;1.10264614406915;1.12243415957257;1.97880155034245
23/07/2014;1.10507155760887;1.12438124972993;1.93096921210516
24/07/2014;1.1079144198218;1.12729489488795;1.93804750661515
25/07/2014;1.10485999968325;1.12421275693908;1.9352757255829
28/07/2014;1.10632207308148;1.12559467488272;1.92726018012395
29/07/2014;1.10799382117617;1.12734896113045;1.93551399542808
30/07/2014;1.1073955290352;1.12677795374234;1.93824247071428
31/07/2014;1.10049650108894;1.11986245990392;1.93659588149804
04/08/2014;1.09802273676342;1.11704253127976;1.90197945163428
05/08/2014;1.09674240944693;1.11568046405047;1.89380546035411
06/08/2014;1.09473428519845;1.11403020780742;1.92959226089691
07/08/2014;1.09028014543458;1.10955335088157;1.92732054469891
08/08/2014;1.09197356198389;1.11096387339229;1.89903114084058
11/08/2014;1.09691977967295;1.11592591847338;1.90061388004277
12/08/2014;1.09543207785097;1.11458628372576;1.91542058747853
13/08/2014;1.09990539827405;1.11909178149623;1.91863832221784
14/08/2014;1.09994019976614;1.11944945495041;1.95092551842642
15/08/2014;1.09937683625674;1.11910225828733;1.972542203059
18/08/2014;1.10291945509291;1.12308743792516;2.01679828322459
19/08/2014;1.10619670274106;1.12631325740125;2.01165546601898
20/08/2014;1.10637967602322;1.12664276547756;2.02630894543341
21/08/2014;1.10797518719168;1.12851874686483;2.05435596731558
22/08/2014;1.10686794423977;1.12744131382527;2.05733695854979
25/08/2014;1.11208242921382;1.13280058629208;2.07181570782629
26/08/2014;1.11361591865769;1.13430448443165;2.06885657739659
27/08/2014;1.11231680762258;1.13303709977691;2.07202921543275
28/08/2014;1.10986025304722;1.1296449909381;1.97847378908755
29/08/2014;1.11120340870032;1.13085127975924;1.96478710589201
02/09/2014;1.11121925109578;1.13131395662659;2.00947055308056
03/09/2014;1.1174176633968;1.13760776803628;2.01901046394886
04/09/2014;1.12087606960107;1.14075050267125;1.9874433070177
05/09/2014;1.12133627045664;1.14127740282824;1.99411323715994
08/09/2014;1.11968075329854;1.13983457205257;2.01538187540284
10/09/2014;1.11410593013732;1.13432753289995;2.02216027626334
11/09/2014;1.11400045734721;1.13384085194892;1.98403946017165
12/09/2014;1.11167425516828;1.13200954482204;2.03352896537576
15/09/2014;1.10809355545197;1.1299784967569;2.18849413049285
16/09/2014;1.10748430202278;1.12933886176665;2.185455974387
17/09/2014;1.11027406246531;1.13228541507658;2.20113526112646
18/09/2014;1.11187710320559;1.13386542322555;2.19883200199655
19/09/2014;1.11288681264819;1.13490084362089;2.2014030972703
22/09/2014;1.10868647649492;1.12980369372821;2.11172172332916
23/09/2014;1.1038936061244;1.12509725576023;2.12036496358305
24/09/2014;1.10862834261373;1.12921729040844;2.05889477947108
25/09/2014;1.10199855610207;1.12292471045819;2.09261543561174
26/09/2014;1.10458659850415;1.12486255868104;2.02759601768907
29/09/2014;1.09749498921227;1.11975573669148;2.22607474792107
30/09/2014;1.09757198716744;1.11950070761299;2.19287204455543
03/10/2014;1.09272350876677;1.11514325607928;2.24197473125112
06/10/2014;1.09453919630313;1.11674117094102;2.22019746378899
07/10/2014;1.08962023364986;1.11186551036568;2.22452767158219
08/10/2014;1.09045615435567;1.11235037124812;2.1894216892443
09/10/2014;1.08782879323368;1.10997045274127;2.21416595075963
10/10/2014;1.08075852347972;1.10279600971191;2.20374862321864
13/10/2014;1.07982509042189;1.1008825881905;2.10574977686129
14/10/2014;1.07967618535073;1.1007424458191;2.10662604683722
15/10/2014;1.074566049867;1.09474922870512;2.01831788381159
16/10/2014;1.07315083712449;1.09260748906256;1.9456651938069
17/10/2014;1.08000341849822;1.09935569962185;1.93522811236286
20/10/2014;1.08106108231317;1.09933621121292;1.82751288997534
21/10/2014;1.08734020356345;1.10560815929561;1.82679557321601
22/10/2014;1.08952022264882;1.10715233503175;1.76321123829335
23/10/2014;1.09294773833942;1.1105482328383;1.76004944988764
24/10/2014;1.0934270696875;1.11084996017446;1.74228904869633
27/10/2014;1.09057447732852;1.10810702406291;1.75325467343903
28/10/2014;1.09666232399229;1.11414795335068;1.74856293583896
29/10/2014;1.09824181951888;1.11502649593569;1.67846764168125
30/10/2014;1.09890305000125;1.11610337022045;1.72003202191944
31/10/2014;1.10667799361903;1.12392573696058;1.72477433415565
03/11/2014;1.10527288295853;1.12179386237769;1.65209794191561
04/11/2014;1.10173583728259;1.1183878667944;1.66520295118133
05/11/2014;1.10492895501802;1.12148123300134;1.65522779833209
06/11/2014;1.1058558511909;1.12244719296755;1.65913417766472
07/11/2014;1.10338523482978;1.11999156909409;1.66063342643081
10/11/2014;1.10559731990776;1.12329477922431;1.76974593165475
11/11/2014;1.10675484332257;1.12436945284413;1.76146095215595
12/11/2014;1.1042777593101;1.1220483529102;1.77705936001007
13/11/2014;1.10512653948272;1.12317612149935;1.80495820166282
14/11/2014;1.10571292953972;1.12383624074404;1.81233112043222
17/11/2014;1.10528068015047;1.12353114166207;1.82504615115986
18/11/2014;1.10589474413828;1.12473241935801;1.8837675219731
19/11/2014;1.10478682953671;1.12367230236004;1.8885472823327
20/11/2014;1.10433874442319;1.12281087684927;1.84721324260864
21/11/2014;1.11057570423726;1.12912135500124;1.8545650763981
24/11/2014;1.11533192475662;1.13341602827957;1.80841035229566
25/11/2014;1.11582917877368;1.13370575891008;1.78765801364011
26/11/2014;1.11800313725513;1.13591336946832;1.79102322131874
28/11/2014;1.11760137427553;1.13606650692481;1.84651326492837
01/12/2014;1.11138794795579;1.12997476426898;1.85868163131824
02/12/2014;1.11516030994214;1.1332297094214;1.80693994792624
03/12/2014;1.11647405354316;1.13304525692908;1.65712033859229
04/12/2014;1.11549205727437;1.13236775030239;1.68756930280123
05/12/2014;1.12154231861174;1.13836901910289;1.6826700491154
08/12/2014;1.11895245627081;1.13573909281026;1.67866365394518
09/12/2014;1.11083409054703;1.12762527383601;1.67911832889747
10/12/2014;1.10818990359037;1.12430614493685;1.6116241346483
11/12/2014;1.10827922065437;1.12427744268612;1.59982220317476
12/12/2014;1.10026628200404;1.11628572375967;1.6019441755633
15/12/2014;1.09433607316451;1.10962497286107;1.52888996965608
16/12/2014;1.09483863176852;1.10958658644389;1.47479546753737
17/12/2014;1.0976705689572;1.11250712397572;1.48365550185161
18/12/2014;1.10857939039631;1.12314848030142;1.4569089905111
19/12/2014;1.11223899689151;1.12504062335659;1.28016264650714
22/12/2014;1.11515022872297;1.12819963933719;1.30494106142152
23/12/2014;1.11710745586666;1.1300736333327;1.29661774660472
29/12/2014;1.12011304036051;1.13321706509474;1.31040247342376
30/12/2014;1.11503052745792;1.12807987518121;1.30493477232865
05/01/2015;1.10574300921375;1.11847617963501;1.27331704212663
06/01/2015;1.10338235810055;1.11484384377149;1.14614856709361
07/01/2015;1.1071558985592;1.11886854204935;1.17126434901458
08/01/2015;1.11440888477523;1.12837282362746;1.39639388522306
09/01/2015;1.10985768210278;1.12266200922971;1.2804327126928
12/01/2015;1.11148514399842;1.12403986087583;1.25547168774101
13/01/2015;1.11443050335431;1.12727277970536;1.28422763510465
14/01/2015;1.1106950975454;1.12343997446891;1.27448769235086
15/01/2015;1.1141116228441;1.12676316243143;1.26515395873363
16/01/2015;1.11728636266502;1.1299140027034;1.26276400383765
20/01/2015;1.1189313746588;1.13157329492148;1.26419202626855
21/01/2015;1.12335666132812;1.13605215769164;1.26954963635122
22/01/2015;1.13008280399627;1.14252454680558;1.24417428093071
23/01/2015;1.13465952285448;1.14672795061588;1.20684277614029
26/01/2015;1.14261102399034;1.14927387056756;0.666284657721583
27/01/2015;1.13706085342912;1.14403023211687;0.696937868774583
28/01/2015;1.13442944563364;1.14128912574097;0.685968010732729
29/01/2015;1.13478481547206;1.14205453393544;0.726971846338498
30/01/2015;1.13081733708658;1.13819812728963;0.738079020305538
02/02/2015;1.13374453426091;1.14130262117785;0.755808691694271
03/02/2015;1.13919404883617;1.14662148584932;0.742743701314819
04/02/2015;1.13930480956445;1.14674104283106;0.743623326660203
05/02/2015;1.14131236531664;1.14879409113152;0.748172581487627
06/02/2015;1.1392465533883;1.1471008717888;0.785431840049999
09/02/2015;1.13243001246403;1.14270403351577;1.02740210517396
10/02/2015;1.13642056885014;1.14659540871718;1.01748398670423
11/02/2015;1.13393693084214;1.14482958085481;1.08926500126705
12/02/2015;1.1386955806402;1.14962685251344;1.09312718732359
13/02/2015;1.14287455565385;1.15366318202073;1.0788626366883
17/02/2015;1.14287963876969;1.15417364708893;1.12940083192357
