Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-02-27,3840.56,3840.56,3840.56,3840.56,0,0,0
2006-02-28,3774.51,3774.51,3774.51,3774.51,0,0,0
2006-03-01,3806.03,3806.03,3806.03,3806.03,0,0,0
2006-03-02,3763.73,3763.73,3763.73,3763.73,0,0,0
2006-03-03,3733.95,3733.95,3733.95,3733.95,0,0,0
2006-03-06,3754.07,3754.07,3754.07,3754.07,0,0,0
2006-03-07,3745.2,3745.2,3745.2,3745.2,0,0,0
2006-03-08,3727.96,3727.96,3727.96,3727.96,0,0,0
2006-03-09,3757.73,3757.73,3757.73,3757.73,0,0,0
2006-03-10,3798.46,3798.46,3798.46,3798.46,0,0,0
2006-03-13,3824.97,3824.97,3824.97,3824.97,0,0,0
2006-03-14,3833.48,3833.48,3833.48,3833.48,0,0,0
2006-03-15,3842.16,3842.16,3842.16,3842.16,0,0,0
2006-03-16,3839.71,3839.71,3839.71,3839.71,0,0,0
2006-03-17,3832.43,3832.43,3832.43,3832.43,0,0,0
2006-03-20,3842.1,3842.1,3842.1,3842.1,0,0,0
2006-03-21,3848.17,3848.17,3848.17,3848.17,0,0,0
2006-03-22,3868.48,3868.48,3868.48,3868.48,0,0,0
2006-03-23,3860.13,3860.13,3860.13,3860.13,0,0,0
2006-03-24,3870.89,3870.89,3870.89,3870.89,0,0,0
2006-03-27,3827.93,3827.93,3827.93,3827.93,0,0,0
2006-03-28,3811.22,3811.22,3811.22,3811.22,0,0,0
2006-03-29,3826.29,3826.29,3826.29,3826.29,0,0,0
2006-03-30,3874.61,3874.61,3874.61,3874.61,0,0,0
2006-03-31,3853.74,3853.74,3853.74,3853.74,0,0,0
2006-04-03,3878.64,3878.64,3878.64,3878.64,0,0,0
2006-04-04,3850.11,3850.11,3850.11,3850.11,0,0,0
2006-04-05,3863.92,3863.92,3863.92,3863.92,0,0,0
2006-04-06,3861.29,3861.29,3861.29,3861.29,0,0,0
2006-04-07,3823.11,3823.11,3823.11,3823.11,0,0,0
2006-04-10,3843.52,3843.52,3843.52,3843.52,0,0,0
2006-04-11,3788.81,3788.81,3788.81,3788.81,0,0,0
2006-04-12,3776.94,3776.94,3776.94,3776.94,0,0,0
2006-04-13,3779.94,3779.94,3779.94,3779.94,0,0,0
2006-04-18,3770.79,3770.79,3770.79,3770.79,0,0,0
2006-04-19,3820.96,3820.96,3820.96,3820.96,0,0,0
2006-04-20,3860.0,3860.0,3860.0,3860.0,0,0,0
2006-04-21,3888.46,3888.46,3888.46,3888.46,0,0,0
2006-04-24,3862.27,3862.27,3862.27,3862.27,0,0,0
2006-04-25,3871.09,3871.09,3871.09,3871.09,0,0,0
2006-04-26,3887.0,3887.0,3887.0,3887.0,0,0,0
2006-04-27,3865.42,3865.42,3865.42,3865.42,0,0,0
2006-04-28,3839.9,3839.9,3839.9,3839.9,0,0,0
2006-05-01,3839.9,3839.9,3839.9,3839.9,0,0,0
2006-05-02,3862.24,3862.24,3862.24,3862.24,0,0,0
2006-05-03,3821.97,3821.97,3821.97,3821.97,0,0,0
2006-05-04,3843.08,3843.08,3843.08,3843.08,0,0,0
2006-05-05,3874.31,3874.31,3874.31,3874.31,0,0,0
2006-05-08,3877.53,3877.53,3877.53,3877.53,0,0,0
2006-05-09,3890.94,3890.94,3890.94,3890.94,0,0,0
2006-05-10,3863.56,3863.56,3863.56,3863.56,0,0,0
2006-05-11,3837.86,3837.86,3837.86,3837.86,0,0,0
2006-05-12,3750.44,3750.44,3750.44,3750.44,0,0,0
2006-05-15,3711.16,3711.16,3711.16,3711.16,0,0,0
2006-05-16,3730.35,3730.35,3730.35,3730.35,0,0,0
2006-05-17,3605.19,3605.19,3605.19,3605.19,0,0,0
2006-05-18,3606.33,3606.33,3606.33,3606.33,0,0,0
2006-05-19,3625.25,3625.25,3625.25,3625.25,0,0,0
2006-05-22,3539.77,3539.77,3539.77,3539.77,0,0,0
2006-05-23,3620.28,3620.28,3620.28,3620.28,0,0,0
2006-05-24,3574.86,3574.86,3574.86,3574.86,0,0,0
2006-05-25,3635.0,3635.0,3635.0,3635.0,0,0,0
2006-05-26,3699.8,3699.8,3699.8,3699.8,0,0,0
2006-05-29,3679.57,3679.57,3679.57,3679.57,0,0,0
2006-05-30,3590.91,3590.91,3590.91,3590.91,0,0,0
2006-05-31,3637.17,3637.17,3637.17,3637.17,0,0,0
2006-06-01,3648.33,3648.33,3648.33,3648.33,0,0,0
2006-06-02,3636.89,3636.89,3636.89,3636.89,0,0,0
2006-06-05,3604.33,3604.33,3604.33,3604.33,0,0,0
2006-06-06,3529.1,3529.1,3529.1,3529.1,0,0,0
2006-06-07,3562.36,3562.36,3562.36,3562.36,0,0,0
2006-06-08,3462.37,3462.37,3462.37,3462.37,0,0,0
2006-06-09,3520.99,3520.99,3520.99,3520.99,0,0,0
2006-06-12,3480.76,3480.76,3480.76,3480.76,0,0,0
2006-06-13,3408.02,3408.02,3408.02,3408.02,0,0,0
2006-06-14,3414.21,3414.21,3414.21,3414.21,0,0,0
2006-06-15,3493.25,3493.25,3493.25,3493.25,0,0,0
2006-06-16,3463.56,3463.56,3463.56,3463.56,0,0,0
2006-06-19,3490.24,3490.24,3490.24,3490.24,0,0,0
2006-06-20,3514.83,3514.83,3514.83,3514.83,0,0,0
2006-06-21,3526.86,3526.86,3526.86,3526.86,0,0,0
2006-06-22,3544.85,3544.85,3544.85,3544.85,0,0,0
2006-06-23,3550.15,3550.15,3550.15,3550.15,0,0,0
2006-06-26,3534.84,3534.84,3534.84,3534.84,0,0,0
2006-06-27,3506.93,3506.93,3506.93,3506.93,0,0,0
2006-06-28,3506.02,3506.02,3506.02,3506.02,0,0,0
2006-06-29,3582.61,3582.61,3582.61,3582.61,0,0,0
2006-06-30,3648.92,3648.92,3648.92,3648.92,0,0,0
2006-07-03,3662.92,3662.92,3662.92,3662.92,0,0,0
2006-07-04,3670.75,3670.75,3670.75,3670.75,0,0,0
2006-07-05,3618.64,3618.64,3618.64,3618.64,0,0,0
2006-07-06,3662.39,3662.39,3662.39,3662.39,0,0,0
2006-07-07,3651.33,3651.33,3651.33,3651.33,0,0,0
2006-07-10,3666.51,3666.51,3666.51,3666.51,0,0,0
2006-07-11,3617.78,3617.78,3617.78,3617.78,0,0,0
2006-07-12,3630.5,3630.5,3630.5,3630.5,0,0,0
2006-07-13,3562.56,3562.56,3562.56,3562.56,0,0,0
2006-07-14,3508.25,3508.25,3508.25,3508.25,0,0,0
2006-07-17,3498.62,3498.62,3498.62,3498.62,0,0,0
2006-07-18,3492.11,3492.11,3492.11,3492.11,0,0,0
2006-07-19,3585.65,3585.65,3585.65,3585.65,0,0,0
2006-07-20,3589.63,3589.63,3589.63,3589.63,0,0,0
2006-07-21,3557.08,3557.08,3557.08,3557.08,0,0,0
2006-07-24,3632.93,3632.93,3632.93,3632.93,0,0,0
2006-07-25,3631.5,3631.5,3631.5,3631.5,0,0,0
2006-07-26,3640.75,3640.75,3640.75,3640.75,0,0,0
2006-07-27,3681.55,3681.55,3681.55,3681.55,0,0,0
2006-07-28,3710.6,3710.6,3710.6,3710.6,0,0,0
2006-07-31,3691.87,3691.87,3691.87,3691.87,0,0,0
2006-08-01,3640.6,3640.6,3640.6,3640.6,0,0,0
2006-08-02,3696.35,3696.35,3696.35,3696.35,0,0,0
2006-08-03,3667.91,3667.91,3667.91,3667.91,0,0,0
2006-08-04,3718.09,3718.09,3718.09,3718.09,0,0,0
2006-08-07,3658.25,3658.25,3658.25,3658.25,0,0,0
2006-08-08,3668.1,3668.1,3668.1,3668.1,0,0,0
2006-08-09,3707.19,3707.19,3707.19,3707.19,0,0,0
2006-08-10,3675.44,3675.44,3675.44,3675.44,0,0,0
2006-08-11,3675.06,3675.06,3675.06,3675.06,0,0,0
2006-08-14,3719.11,3719.11,3719.11,3719.11,0,0,0
2006-08-15,3766.38,3766.38,3766.38,3766.38,0,0,0
2006-08-16,3791.1,3791.1,3791.1,3791.1,0,0,0
2006-08-17,3800.1,3800.1,3800.1,3800.1,0,0,0
2006-08-18,3791.4,3791.4,3791.4,3791.4,0,0,0
2006-08-21,3777.25,3777.25,3777.25,3777.25,0,0,0
2006-08-22,3792.55,3792.55,3792.55,3792.55,0,0,0
2006-08-23,3758.98,3758.98,3758.98,3758.98,0,0,0
2006-08-24,3781.87,3781.87,3781.87,3781.87,0,0,0
2006-08-25,3781.17,3781.17,3781.17,3781.17,0,0,0
2006-08-28,3808.57,3808.57,3808.57,3808.57,0,0,0
2006-08-29,3806.81,3806.81,3806.81,3806.81,0,0,0
2006-08-30,3817.86,3817.86,3817.86,3817.86,0,0,0
2006-08-31,3808.7,3808.7,3808.7,3808.7,0,0,0
2006-09-01,3820.89,3820.89,3820.89,3820.89,0,0,0
2006-09-04,3837.61,3837.61,3837.61,3837.61,0,0,0
2006-09-05,3817.76,3817.76,3817.76,3817.76,0,0,0
2006-09-06,3772.21,3772.21,3772.21,3772.21,0,0,0
2006-09-07,3739.7,3739.7,3739.7,3739.7,0,0,0
2006-09-08,3750.08,3750.08,3750.08,3750.08,0,0,0
2006-09-11,3742.06,3742.06,3742.06,3742.06,0,0,0
2006-09-12,3788.96,3788.96,3788.96,3788.96,0,0,0
2006-09-13,3805.55,3805.55,3805.55,3805.55,0,0,0
2006-09-14,3796.59,3796.59,3796.59,3796.59,0,0,0
2006-09-15,3812.11,3812.11,3812.11,3812.11,0,0,0
2006-09-18,3808.47,3808.47,3808.47,3808.47,0,0,0
2006-09-19,3780.18,3780.18,3780.18,3780.18,0,0,0
2006-09-20,3841.31,3841.31,3841.31,3841.31,0,0,0
2006-09-21,3857.14,3857.14,3857.14,3857.14,0,0,0
2006-09-22,3812.73,3812.73,3812.73,3812.73,0,0,0
2006-09-25,3822.12,3822.12,3822.12,3822.12,0,0,0
2006-09-26,3872.92,3872.92,3872.92,3872.92,0,0,0
2006-09-27,3896.18,3896.18,3896.18,3896.18,0,0,0
2006-09-28,3894.98,3894.98,3894.98,3894.98,0,0,0
2006-09-29,3899.41,3899.41,3899.41,3899.41,0,0,0
2006-10-02,3892.48,3892.48,3892.48,3892.48,0,0,0
2006-10-03,3880.14,3880.14,3880.14,3880.14,0,0,0
2006-10-04,3914.73,3914.73,3914.73,3914.73,0,0,0
2006-10-05,3939.86,3939.86,3939.86,3939.86,0,0,0
2006-10-06,3940.31,3940.31,3940.31,3940.31,0,0,0
2006-10-09,3939.48,3939.48,3939.48,3939.48,0,0,0
2006-10-10,3960.67,3960.67,3960.67,3960.67,0,0,0
2006-10-11,3967.39,3967.39,3967.39,3967.39,0,0,0
2006-10-12,3999.89,3999.89,3999.89,3999.89,0,0,0
2006-10-13,3999.07,3999.07,3999.07,3999.07,0,0,0
2006-10-16,4001.97,4001.97,4001.97,4001.97,0,0,0
2006-10-17,3949.57,3949.57,3949.57,3949.57,0,0,0
2006-10-18,3991.38,3991.38,3991.38,3991.38,0,0,0
2006-10-19,3986.82,3986.82,3986.82,3986.82,0,0,0
2006-10-20,3998.19,3998.19,3998.19,3998.19,0,0,0
2006-10-23,4019.02,4019.02,4019.02,4019.02,0,0,0
2006-10-24,4014.01,4014.01,4014.01,4014.01,0,0,0
2006-10-25,4019.14,4019.14,4019.14,4019.14,0,0,0
2006-10-26,4027.29,4027.29,4027.29,4027.29,0,0,0
2006-10-27,4017.27,4017.27,4017.27,4017.27,0,0,0
2006-10-30,4004.92,4004.92,4004.92,4004.92,0,0,0
2006-10-31,4004.8,4004.8,4004.8,4004.8,0,0,0
2006-11-01,4014.34,4014.34,4014.34,4014.34,0,0,0
2006-11-02,3974.62,3974.62,3974.62,3974.62,0,0,0
2006-11-03,3990.46,3990.46,3990.46,3990.46,0,0,0
2006-11-06,4045.22,4045.22,4045.22,4045.22,0,0,0
2006-11-07,4072.86,4072.86,4072.86,4072.86,0,0,0
2006-11-08,4073.81,4073.81,4073.81,4073.81,0,0,0
2006-11-09,4073.0,4073.0,4073.0,4073.0,0,0,0
2006-11-10,4063.84,4063.84,4063.84,4063.84,0,0,0
2006-11-13,4086.15,4086.15,4086.15,4086.15,0,0,0
2006-11-14,4084.33,4084.33,4084.33,4084.33,0,0,0
2006-11-15,4108.83,4108.83,4108.83,4108.83,0,0,0
2006-11-16,4109.81,4109.81,4109.81,4109.81,0,0,0
2006-11-17,4080.03,4080.03,4080.03,4080.03,0,0,0
2006-11-20,4095.75,4095.75,4095.75,4095.75,0,0,0
2006-11-21,4096.06,4096.06,4096.06,4096.06,0,0,0
2006-11-22,4094.97,4094.97,4094.97,4094.97,0,0,0
2006-11-23,4085.76,4085.76,4085.76,4085.76,0,0,0
2006-11-24,4048.16,4048.16,4048.16,4048.16,0,0,0
2006-11-27,3978.25,3978.25,3978.25,3978.25,0,0,0
2006-11-28,3975.11,3975.11,3975.11,3975.11,0,0,0
2006-11-29,4023.09,4023.09,4023.09,4023.09,0,0,0
2006-11-30,3987.23,3987.23,3987.23,3987.23,0,0,0
2006-12-01,3932.09,3932.09,3932.09,3932.09,0,0,0
2006-12-04,3962.93,3962.93,3962.93,3962.93,0,0,0
2006-12-05,4007.94,4007.94,4007.94,4007.94,0,0,0
2006-12-06,4002.31,4002.31,4002.31,4002.31,0,0,0
2006-12-07,4018.69,4018.69,4018.69,4018.69,0,0,0
2006-12-08,4019.89,4019.89,4019.89,4019.89,0,0,0
2006-12-11,4052.9,4052.9,4052.9,4052.9,0,0,0
2006-12-12,4059.74,4059.74,4059.74,4059.74,0,0,0
2006-12-13,4094.33,4094.33,4094.33,4094.33,0,0,0
2006-12-14,4118.84,4118.84,4118.84,4118.84,0,0,0
2006-12-15,4140.66,4140.66,4140.66,4140.66,0,0,0
2006-12-18,4130.06,4130.06,4130.06,4130.06,0,0,0
2006-12-19,4100.48,4100.48,4100.48,4100.48,0,0,0
2006-12-20,4118.54,4118.54,4118.54,4118.54,0,0,0
2006-12-21,4112.1,4112.1,4112.1,4112.1,0,0,0
2006-12-22,4073.5,4073.5,4073.5,4073.5,0,0,0
2006-12-27,4134.86,4134.86,4134.86,4134.86,0,0,0
2006-12-28,4130.66,4130.66,4130.66,4130.66,0,0,0
2006-12-29,4119.94,4119.94,4119.94,4119.94,0,0,0
2007-01-03,4188.24,4188.24,4188.24,4188.24,0,0,0
2007-01-04,4177.76,4177.76,4177.76,4177.76,0,0,0
2007-01-05,4129.35,4129.35,4129.35,4129.35,0,0,0
2007-01-08,4123.33,4123.33,4123.33,4123.33,0,0,0
2007-01-09,4129.49,4129.49,4129.49,4129.49,0,0,0
2007-01-10,4090.88,4090.88,4090.88,4090.88,0,0,0
2007-01-11,4165.95,4165.95,4165.95,4165.95,0,0,0
2007-01-12,4174.8,4174.8,4174.8,4174.8,0,0,0
2007-01-15,4187.36,4187.36,4187.36,4187.36,0,0,0
2007-01-16,4169.18,4169.18,4169.18,4169.18,0,0,0
2007-01-17,4146.73,4146.73,4146.73,4146.73,0,0,0
2007-01-18,4137.31,4137.31,4137.31,4137.31,0,0,0
2007-01-19,4173.07,4173.07,4173.07,4173.07,0,0,0
2007-01-22,4140.61,4140.61,4140.61,4140.61,0,0,0
2007-01-23,4140.19,4140.19,4140.19,4140.19,0,0,0
2007-01-24,4187.55,4187.55,4187.55,4187.55,0,0,0
2007-01-25,4175.7,4175.7,4175.7,4175.7,0,0,0
2007-01-26,4149.01,4149.01,4149.01,4149.01,0,0,0
2007-01-29,4166.83,4166.83,4166.83,4166.83,0,0,0
2007-01-30,4195.21,4195.21,4195.21,4195.21,0,0,0
2007-01-31,4178.54,4178.54,4178.54,4178.54,0,0,0
2007-02-01,4211.32,4211.32,4211.32,4211.32,0,0,0
2007-02-02,4228.39,4228.39,4228.39,4228.39,0,0,0
2007-02-05,4227.47,4227.47,4227.47,4227.47,0,0,0
2007-02-06,4233.47,4233.47,4233.47,4233.47,0,0,0
2007-02-07,4251.06,4251.06,4251.06,4251.06,0,0,0
2007-02-08,4225.92,4225.92,4225.92,4225.92,0,0,0
2007-02-09,4248.24,4248.24,4248.24,4248.24,0,0,0
2007-02-12,4213.85,4213.85,4213.85,4213.85,0,0,0
2007-02-13,4239.03,4239.03,4239.03,4239.03,0,0,0
2007-02-14,4267.02,4267.02,4267.02,4267.02,0,0,0
2007-02-15,4258.13,4258.13,4258.13,4258.13,0,0,0
2007-02-16,4247.4,4247.4,4247.4,4247.4,0,0,0
2007-02-19,4266.23,4266.23,4266.23,4266.23,0,0,0
2007-02-20,4250.3,4250.3,4250.3,4250.3,0,0,0
2007-02-21,4232.52,4232.52,4232.52,4232.52,0,0,0
2007-02-22,4241.48,4241.48,4241.48,4241.48,0,0,0
2007-02-23,4245.99,4245.99,4245.99,4245.99,0,0,0
2007-02-26,4272.32,4272.32,4272.32,4272.32,0,0,0
2007-02-27,4156.73,4156.73,4156.73,4156.73,0,0,0
2007-02-28,4087.12,4087.12,4087.12,4087.12,0,0,0
2007-03-01,4031.3,4031.3,4031.3,4031.3,0,0,0
2007-03-02,4011.63,4011.63,4011.63,4011.63,0,0,0
2007-03-05,3980.06,3980.06,3980.06,3980.06,0,0,0
2007-03-06,4010.39,4010.39,4010.39,4010.39,0,0,0
2007-03-07,4021.97,4021.97,4021.97,4021.97,0,0,0
2007-03-08,4082.58,4082.58,4082.58,4082.58,0,0,0
2007-03-09,4091.67,4091.67,4091.67,4091.67,0,0,0
2007-03-12,4066.78,4066.78,4066.78,4066.78,0,0,0
2007-03-13,4017.75,4017.75,4017.75,4017.75,0,0,0
2007-03-14,3906.15,3906.15,3906.15,3906.15,0,0,0
2007-03-15,3985.57,3985.57,3985.57,3985.57,0,0,0
2007-03-16,3984.54,3984.54,3984.54,3984.54,0,0,0
2007-03-19,4055.49,4055.49,4055.49,4055.49,0,0,0
2007-03-20,4079.52,4079.52,4079.52,4079.52,0,0,0
2007-03-21,4078.29,4078.29,4078.29,4078.29,0,0,0
2007-03-22,4170.08,4170.08,4170.08,4170.08,0,0,0
2007-03-23,4191.58,4191.58,4191.58,4191.58,0,0,0
2007-03-26,4142.11,4142.11,4142.11,4142.11,0,0,0
2007-03-27,4153.61,4153.61,4153.61,4153.61,0,0,0
2007-03-28,4128.2,4128.2,4128.2,4128.2,0,0,0
2007-03-29,4180.07,4180.07,4180.07,4180.07,0,0,0
2007-03-30,4181.03,4181.03,4181.03,4181.03,0,0,0
2007-04-02,4189.55,4189.55,4189.55,4189.55,0,0,0
2007-04-03,4246.3,4246.3,4246.3,4246.3,0,0,0
2007-04-04,4261.83,4261.83,4261.83,4261.83,0,0,0
2007-04-05,4271.54,4271.54,4271.54,4271.54,0,0,0
2007-04-10,4301.47,4301.47,4301.47,4301.47,0,0,0
2007-04-11,4293.2,4293.2,4293.2,4293.2,0,0,0
2007-04-12,4280.02,4280.02,4280.02,4280.02,0,0,0
2007-04-13,4317.35,4317.35,4317.35,4317.35,0,0,0
2007-04-16,4379.25,4379.25,4379.25,4379.25,0,0,0
2007-04-17,4384.38,4384.38,4384.38,4384.38,0,0,0
2007-04-18,4358.95,4358.95,4358.95,4358.95,0,0,0
2007-04-19,4339.93,4339.93,4339.93,4339.93,0,0,0
2007-04-20,4416.79,4416.79,4416.79,4416.79,0,0,0
2007-04-23,4400.12,4400.12,4400.12,4400.12,0,0,0
2007-04-24,4367.83,4367.83,4367.83,4367.83,0,0,0
2007-04-25,4404.44,4404.44,4404.44,4404.44,0,0,0
2007-04-26,4414.21,4414.21,4414.21,4414.21,0,0,0
2007-04-27,4383.13,4383.13,4383.13,4383.13,0,0,0
2007-04-30,4392.34,4392.34,4392.34,4392.34,0,0,0
2007-05-02,4415.48,4415.48,4415.48,4415.48,0,0,0
2007-05-03,4427.32,4427.32,4427.32,4427.32,0,0,0
2007-05-04,4445.59,4445.59,4445.59,4445.59,0,0,0
2007-05-07,4441.31,4441.31,4441.31,4441.31,0,0,0
2007-05-08,4411.32,4411.32,4411.32,4411.32,0,0,0
2007-05-09,4425.03,4425.03,4425.03,4425.03,0,0,0
2007-05-10,4391.87,4391.87,4391.87,4391.87,0,0,0
2007-05-11,4423.07,4423.07,4423.07,4423.07,0,0,0
2007-05-14,4413.72,4413.72,4413.72,4413.72,0,0,0
2007-05-15,4441.03,4441.03,4441.03,4441.03,0,0,0
2007-05-16,4422.62,4422.62,4422.62,4422.62,0,0,0
2007-05-18,4480.81,4480.81,4480.81,4480.81,0,0,0
2007-05-21,4465.54,4465.54,4465.54,4465.54,0,0,0
2007-05-22,4469.88,4469.88,4469.88,4469.88,0,0,0
2007-05-23,4499.69,4499.69,4499.69,4499.69,0,0,0
2007-05-24,4452.7,4452.7,4452.7,4452.7,0,0,0
2007-05-25,4463.52,4463.52,4463.52,4463.52,0,0,0
2007-05-29,4474.81,4474.81,4474.81,4474.81,0,0,0
2007-05-30,4468.72,4468.72,4468.72,4468.72,0,0,0
2007-05-31,4512.65,4512.65,4512.65,4512.65,0,0,0
2007-06-01,4556.97,4556.97,4556.97,4556.97,0,0,0
2007-06-04,4537.81,4537.81,4537.81,4537.81,0,0,0
2007-06-05,4513.19,4513.19,4513.19,4513.19,0,0,0
2007-06-06,4437.29,4437.29,4437.29,4437.29,0,0,0
2007-06-07,4381.45,4381.45,4381.45,4381.45,0,0,0
2007-06-08,4376.42,4376.42,4376.42,4376.42,0,0,0
2007-06-11,4415.5,4415.5,4415.5,4415.5,0,0,0
2007-06-12,4383.02,4383.02,4383.02,4383.02,0,0,0
2007-06-13,4401.68,4401.68,4401.68,4401.68,0,0,0
2007-06-14,4485.04,4485.04,4485.04,4485.04,0,0,0
2007-06-18,4530.22,4530.22,4530.22,4530.22,0,0,0
2007-06-19,4527.22,4527.22,4527.22,4527.22,0,0,0
2007-06-21,4488.66,4488.66,4488.66,4488.66,0,0,0
2007-06-22,4479.36,4479.36,4479.36,4479.36,0,0,0
2007-06-25,4471.13,4471.13,4471.13,4471.13,0,0,0
2007-06-26,4433.04,4433.04,4433.04,4433.04,0,0,0
2007-06-27,4412.12,4412.12,4412.12,4412.12,0,0,0
2007-06-28,4457.99,4457.99,4457.99,4457.99,0,0,0
2007-06-29,4489.77,4489.77,4489.77,4489.77,0,0,0
2007-07-02,4470.26,4470.26,4470.26,4470.26,0,0,0
2007-07-03,4513.01,4513.01,4513.01,4513.01,0,0,0
2007-07-04,4524.24,4524.24,4524.24,4524.24,0,0,0
2007-07-05,4491.87,4491.87,4491.87,4491.87,0,0,0
2007-07-06,4524.45,4524.45,4524.45,4524.45,0,0,0
2007-07-09,4528.76,4528.76,4528.76,4528.76,0,0,0
2007-07-10,4474.15,4474.15,4474.15,4474.15,0,0,0
2007-07-11,4447.52,4447.52,4447.52,4447.52,0,0,0
2007-07-12,4517.7,4517.7,4517.7,4517.7,0,0,0
2007-07-13,4542.57,4542.57,4542.57,4542.57,0,0,0
2007-07-16,4557.57,4557.57,4557.57,4557.57,0,0,0
2007-07-17,4538.31,4538.31,4538.31,4538.31,0,0,0
2007-07-18,4472.22,4472.22,4472.22,4472.22,0,0,0
2007-07-19,4522.63,4522.63,4522.63,4522.63,0,0,0
2007-07-20,4445.23,4445.23,4445.23,4445.23,0,0,0
2007-07-23,4482.75,4482.75,4482.75,4482.75,0,0,0
2007-07-24,4412.06,4412.06,4412.06,4412.06,0,0,0
2007-07-25,4360.9,4360.9,4360.9,4360.9,0,0,0
2007-07-26,4252.92,4252.92,4252.92,4252.92,0,0,0
2007-07-27,4244.58,4244.58,4244.58,4244.58,0,0,0
2007-07-30,4239.18,4239.18,4239.18,4239.18,0,0,0
2007-07-31,4315.69,4315.69,4315.69,4315.69,0,0,0
2007-08-02,4288.66,4288.66,4288.66,4288.66,0,0,0
2007-08-03,4229.19,4229.19,4229.19,4229.19,0,0,0
2007-08-06,4202.77,4202.77,4202.77,4202.77,0,0,0
2007-08-07,4276.8,4276.8,4276.8,4276.8,0,0,0
2007-08-08,4364.22,4364.22,4364.22,4364.22,0,0,0
2007-08-09,4275.18,4275.18,4275.18,4275.18,0,0,0
2007-08-13,4255.79,4255.79,4255.79,4255.79,0,0,0
2007-08-14,4195.6,4195.6,4195.6,4195.6,0,0,0
2007-08-15,4183.06,4183.06,4183.06,4183.06,0,0,0
2007-08-16,4062.33,4062.33,4062.33,4062.33,0,0,0
2007-08-17,4157.2,4157.2,4157.2,4157.2,0,0,0
2007-08-20,4173.29,4173.29,4173.29,4173.29,0,0,0
2007-08-21,4175.07,4175.07,4175.07,4175.07,0,0,0
2007-08-22,4226.52,4226.52,4226.52,4226.52,0,0,0
2007-08-23,4225.89,4225.89,4225.89,4225.89,0,0,0
2007-08-24,4238.63,4238.63,4238.63,4238.63,0,0,0
2007-08-27,4240.95,4240.95,4240.95,4240.95,0,0,0
2007-08-28,4170.68,4170.68,4170.68,4170.68,0,0,0
2007-08-29,4193.58,4193.58,4193.58,4193.58,0,0,0
2007-08-30,4246.12,4246.12,4246.12,4246.12,0,0,0
2007-08-31,4294.56,4294.56,4294.56,4294.56,0,0,0
2007-09-03,4295.99,4295.99,4295.99,4295.99,0,0,0
2007-09-04,4324.35,4324.35,4324.35,4324.35,0,0,0
