Date;Kanji Price;Hedging Portfolio;Error ;EUROSTOXX;S&P500;Hang Seng
21/05/2013;112.123936529585;109.959013954334;-2.16492257525195;0.114005261557531;0.106586925101427;0.105146841572859
22/05/2013;112.009310842657;109.959013954334;-2.05029688832299;0.114545060136333;0.105705061416873;0.10467304898832
23/05/2013;111.312194530317;109.959013954334;-1.35318057598316;0.112192350039418;0.105395997526637;0.102011793286237
24/05/2013;111.208797298249;109.959013954334;-1.24978334391578;0.111687707498261;0.105337885827445;0.101782253311417
28/05/2013;111.842933950219;109.959013954334;-1.88391999588556;0.114579811691951;0.106005831417183;0.103157339866602
29/05/2013;111.26935756272;109.959013954334;-1.31034360838663;0.112586691127611;0.105258704188087;0.10149542722193
30/05/2013;111.34012305713;109.959013954334;-1.38110910279654;0.113098199156241;0.105645039893764;0.10117764658661
31/05/2013;110.943301453437;109.959013954334;-0.984287499103232;0.111903861707942;0.104133550788115;0.10076297700295
03/06/2013;110.8470135714;109.959013954334;-0.88799961706674;0.111019023313275;0.104751686359096;0.100268117402974
04/06/2013;110.813673736451;109.959013954334;-0.854659782117707;0.111340635656163;0.104174419985483;0.100283102494658
05/06/2013;110.297143820956;109.959013954334;-0.33812986662258;0.109467118500116;0.102738924285657;0.099309862500035
06/06/2013;110.120598517116;109.959013954334;-0.161584562782906;0.1081289412873;0.103611208007871;0.0982712330164742
07/06/2013;110.358711841906;109.959013954334;-0.39969788757287;0.110063073939798;0.104940699476463;0.0970869888607692
10/06/2013;110.350074071973;109.959013954334;-0.391060117639967;0.109873977238383;0.104904304648899;0.0972662211101627
11/06/2013;109.922258772644;109.959013954334;0.0367551816898271;0.108411363156034;0.10383917270818;0.096094307794073
13/06/2013;109.663713553444;109.959013954334;0.295300400889374;0.107543086787275;0.104492424697108;0.0939900492896773
14/06/2013;109.658055894701;109.959013954334;0.300958059633004;0.107769756196349;0.103877485086313;0.0943594999253497
17/06/2013;110.028938547711;109.959013954334;-0.0699245933778343;0.109198832007548;0.104663563898351;0.0955148988782197
18/06/2013;110.110863359648;109.959013954334;-0.151849405314152;0.109127721028739;0.105479014267134;0.0955148109857407
19/06/2013;109.745672606633;109.959013954334;0.213341347700847;0.108442879259468;0.10401797438505;0.0944393735431401
20/06/2013;108.790536190055;109.959013954334;1.16847776427817;0.10450229950931;0.101416448297375;0.0917213239008741
21/06/2013;108.620653862503;109.959013954334;1.33836009183068;0.103008573724746;0.101687207599987;0.0911833195380168
24/06/2013;108.191813888576;109.959013954334;1.76720006575739;0.101487376172178;0.100452214867641;0.0891613691767822
25/06/2013;108.401246928724;109.959013954334;1.55776702560989;0.102761712294878;0.101406236856878;0.08934919697943
26/06/2013;108.91600078623;109.959013954334;1.04301316810349;0.105163309363979;0.102378772030904;0.0915218947319874
27/06/2013;109.089206648175;109.959013954334;0.869807306158364;0.105852195387873;0.103013503108392;0.0919787686623034
28/06/2013;109.134269960758;109.959013954334;0.824743993575893;0.105154421708791;0.10257162024941;0.0936131808113704
02/07/2013;109.118442337075;109.959013954334;0.840571617258533;0.105179062466236;0.103069697257013;0.0929623180505229
03/07/2013;108.769460132466;109.959013954334;1.18955382186765;0.103868366920345;0.10315463154808;0.0906613285710484
05/07/2013;109.288357023745;109.959013954334;0.670656930588407;0.104888561825562;0.104206987502416;0.0938443906757934
08/07/2013;109.447433025995;109.959013954334;0.511580928338688;0.107104307503949;0.104754235323967;0.0926182497836097
09/07/2013;109.631796374183;109.959013954334;0.327217580150645;0.107641265173272;0.105511573929702;0.0930719333411349
10/07/2013;109.71960529275;109.959013954334;0.239408661583823;0.10746227927003;0.105530734045951;0.0940688946032625
11/07/2013;110.252833888349;109.959013954334;-0.293819934015048;0.108335408817063;0.106961124025529;0.0964670366950151
12/07/2013;110.173368811395;109.959013954334;-0.21435485706138;0.108074806553733;0.107291257728219;0.0957460999542949
15/07/2013;110.257051004277;109.959013954334;-0.298037049943119;0.108552371869589;0.107438770297774;0.0958632385522165
16/07/2013;110.112046134546;109.959013954334;-0.153032180212648;0.107700667344851;0.107040305601031;0.0959040542499025
17/07/2013;110.251739075509;109.959013954334;-0.292725121174982;0.108358027447197;0.107337240436344;0.0961717468864928
18/07/2013;110.472370167688;109.959013954334;-0.513356213354641;0.109817011494256;0.107877464987076;0.0960518309906323
19/07/2013;110.490637499331;109.959013954334;-0.531623544997714;0.109743473906108;0.10805115315319;0.0961292261368126
22/07/2013;110.588956925697;109.959013954334;-0.629942971363079;0.110116399790118;0.108270823963571;0.0963725822765449
23/07/2013;110.826447762058;109.959013954334;-0.86743380772451;0.110015390393562;0.108070313269439;0.0986176830741706
24/07/2013;110.949337551963;109.959013954334;-0.990323597629356;0.1112012446687;0.107658433317647;0.0988584728543137
25/07/2013;110.881852226287;109.959013954334;-0.922838271953282;0.110718017291322;0.107933659135698;0.0985526187721056
26/07/2013;110.937055725945;109.959013954334;-0.978041771611529;0.110785488416728;0.108023059942205;0.0988585607422928
29/07/2013;110.813941588121;109.959013954334;-0.854927633787128;0.110776196319916;0.107619481734705;0.0983239752672718
30/07/2013;110.963066397111;109.959013954334;-1.00405244277721;0.111482453252966;0.107659711727264;0.0987911146449446
31/07/2013;111.958540950198;111.19243755679;-0.766103393408045;0.123107648525448;0.118875010407338;0.117442759818242
02/08/2013;112.550337473152;111.19243755679;-1.35789991636227;0.125013316567506;0.12056322583384;0.119091999410872
05/08/2013;112.535080228937;111.19243755679;-1.34264267214758;0.124927932072034;0.120384812192703;0.11925857635435
06/08/2013;112.175584575984;111.19243755679;-0.983147019194476;0.124114075857577;0.119695845844024;0.117657636946919
07/08/2013;111.936903453241;111.19243755679;-0.744465896451047;0.124276842751019;0.119240299617631;0.115860551410466
08/08/2013;112.137164234058;111.19243755679;-0.944726677268505;0.125274812005022;0.119703601812165;0.116220339570512
09/08/2013;112.220794410809;111.19243755679;-1.02835685401982;0.1256635155411;0.119276264715705;0.117034357017324
12/08/2013;112.494156498201;111.19243755679;-1.30171894141159;0.125731549513525;0.119138748653868;0.119522990517901
13/08/2013;112.772756425516;111.19243755679;-1.58031886872656;0.126374636737038;0.119469484474285;0.120971199453547
15/08/2013;112.466785831674;111.19243755679;-1.27434827488477;0.126118917572946;0.117153653440196;0.120961105471543
16/08/2013;112.499150407839;111.19243755679;-1.30671285104923;0.12693765975788;0.116766508033679;0.120846046632603
19/08/2013;112.224756153427;111.19243755679;-1.03231859663768;0.125562561217422;0.116077550358765;0.120555648058852
20/08/2013;111.79688140108;111.19243755679;-0.604443844290074;0.123989549563717;0.116521105351383;0.117907670068429
21/08/2013;111.563782116242;111.19243755679;-0.371344559452211;0.123393617087481;0.115847659612752;0.117088935807997
22/08/2013;111.9000596303;111.19243755679;-0.707622073509981;0.125072023817159;0.116846194197969;0.117505765987662
23/08/2013;111.996722220471;111.19243755679;-0.804284663681116;0.125682635863128;0.117307387398193;0.117334618977261
26/08/2013;112.001688806314;111.19243755679;-0.809251249524749;0.12547805617351;0.116833505678083;0.118095671830956
27/08/2013;111.364037803023;111.19243755679;-0.171600246233069;0.122268005457066;0.114978867844218;0.117395046614461
28/08/2013;111.161473214753;111.19243755679;0.0309643420366399;0.121971819824842;0.115294789014464;0.115516066691831
29/08/2013;111.358036523663;111.19243755679;-0.165598966873205;0.12267004219036;0.11552115898745;0.116482762193994
30/08/2013;111.155065407711;111.19243755679;0.0373721490789336;0.121027215913864;0.115154458068958;0.116625461570617
03/09/2013;111.741113288192;111.19243755679;-0.548675731402753;0.122449458350212;0.115633986762899;0.120184707246509
04/09/2013;111.824828033138;111.19243755679;-0.632390476348576;0.12266915184294;0.11657258238574;0.119817843860667
05/09/2013;112.080581664006;111.19243755679;-0.888144107216803;0.123376711738144;0.116713619220605;0.121276241119311
06/09/2013;112.239794640042;111.19243755679;-1.04735708325209;0.124676208530999;0.116719972083794;0.121401016597741
09/09/2013;112.425391338954;111.19243755679;-1.23295378216457;0.12444895811448;0.117886340855091;0.122095625253367
10/09/2013;112.948124346575;111.19243755679;-1.75568678978539;0.126810017292522;0.118752309066191;0.123308496570583
11/09/2013;113.027869723052;111.19243755679;-1.83543216626252;0.127345472720125;0.119114774789568;0.123096460013365
12/09/2013;112.978799118259;111.19243755679;-1.78636156146922;0.127284550497782;0.118712117376249;0.123185440106478
13/09/2013;113.016909240788;111.19243755679;-1.82447168399828;0.127508695638665;0.119034382735919;0.122979137103244
16/09/2013;113.468169233315;111.19243755679;-2.27573167652557;0.12873302500624;0.119712063740183;0.124788412983906
17/09/2013;113.460331627852;111.19243755679;-2.26789407106203;0.128568922591668;0.120216978006623;0.124402598483732
18/09/2013;113.699066157838;111.19243755679;-2.50662860104839;0.129368099280864;0.121680941057696;0.124064119844826
19/09/2013;114.081050796185;111.19243755679;-2.88861323939538;0.130581321230828;0.121456688682267;0.126130619370702
23/09/2013;113.637910279689;111.19243755679;-2.44547272289917;0.12925381175997;0.120011061124911;0.125427740569532
24/09/2013;113.559039388715;111.19243755679;-2.36660183192582;0.129991165028016;0.119699375220298;0.124394653275001
25/09/2013;113.559824068112;111.19243755679;-2.36738651132286;0.130187742620133;0.119371462886797;0.124558829876375
26/09/2013;113.529261133371;111.19243755679;-2.33682357658107;0.129993835981331;0.119787523242088;0.12410479975274
27/09/2013;113.500377885624;111.19243755679;-2.30794032883411;0.129831514261599;0.119299532690648;0.124544920517842
30/09/2013;113.037629504419;111.19243755679;-1.84519194762956;0.128666760788322;0.118580248288243;0.122681715714765
02/10/2013;113.618422555232;111.19243755679;-2.42598499844253;0.129785705886839;0.119449031383011;0.123350518150308
03/10/2013;113.54817180165;111.19243755679;-2.35573424485997;0.129065692245979;0.118376449004088;0.124584426462921
04/10/2013;113.730061460108;111.19243755679;-2.53762390331806;0.130230434867868;0.119211384668858;0.124177302441606
07/10/2013;113.480131833901;111.19243755679;-2.28769427711187;0.129996061805408;0.118197329473593;0.123294000225266
08/10/2013;113.333188723991;111.19243755679;-2.1407511672013;0.129120393065661;0.116739710682462;0.124393636534636
09/10/2013;113.256331121536;111.19243755679;-2.06389356474665;0.129181760417241;0.116806708326867;0.123616116757834
10/10/2013;113.829928051974;111.19243755679;-2.63749049518472;0.132058264442385;0.119356656769354;0.123172453141948
11/10/2013;114.108007129636;111.19243755679;-2.91556957284632;0.132274852659476;0.120106965114842;0.124605463458317
15/10/2013;114.296403525885;111.19243755679;-3.10396596909551;0.133621493348221;0.11974450806523;0.125239801693846
16/10/2013;114.964743427062;111.19243755679;-3.77230587027235;0.134103572581413;0.121400279096166;0.124659182736461
17/10/2013;114.946384022462;111.19243755679;-3.75394646567268;0.133880762961661;0.122218996864776;0.123943002515089
18/10/2013;115.330710164923;111.19243755679;-4.13827260813316;0.134900089168682;0.123019379210188;0.125259014852782
21/10/2013;115.366869963935;111.19243755679;-4.17443240714563;0.134692838481277;0.123030664554603;0.125785222733837
22/10/2013;115.465523762925;111.19243755679;-4.27308620613545;0.135454219744603;0.123736554618282;0.125129627377501
23/10/2013;115.017940020817;111.19243755679;-3.82550246402694;0.134181845326803;0.123151954187552;0.123433534093619
24/10/2013;115.075194185878;111.19243755679;-3.88275662908823;0.13515135668462;0.123553199822154;0.122552705587364
25/10/2013;115.022846912345;111.19243755679;-3.83040935555535;0.134953009293524;0.124096196854743;0.121814890908039
28/10/2013;115.041390792224;111.19243755679;-3.84895323543434;0.134398878717604;0.124261207483389;0.122395782391169
29/10/2013;115.309367160515;111.19243755679;-4.11692960372528;0.135670797110306;0.124955106313295;0.122610229766264
30/10/2013;115.478057377602;111.19243755679;-4.28561982081276;0.13522829390888;0.124345834802671;0.125065384358406
31/10/2013;115.499754124158;111.19243755679;-4.30731656736818;0.136440625555897;0.123868423706288;0.12454132525599
01/11/2013;115.48124380506;111.19243755679;-4.28880624827048;0.135737506457461;0.124228065942749;0.124774346397536
04/11/2013;115.543439943185;111.19243755679;-4.35100238639589;0.136139543190755;0.124671629538615;0.124451433244647
05/11/2013;115.251466983109;111.19243755679;-4.0590294263197;0.135016157339944;0.124321852335123;0.123642834896147
06/11/2013;115.427246048406;111.19243755679;-4.23480849161662;0.135926961403635;0.124852152174062;0.123632049110591
07/11/2013;115.035318857195;111.19243755679;-3.84288130040498;0.135330138579979;0.123206254708824;0.122795328065126
08/11/2013;115.103111536517;111.19243755679;-3.91067397972724;0.134971239268131;0.124860614031562;0.122062031047022
11/11/2013;115.427353863221;111.19243755679;-4.23491630643105;0.135768200984638;0.124950879721427;0.123808667625005
12/11/2013;115.170567227594;111.19243755679;-3.97812967080397;0.134961011391025;0.12465469714985;0.122904705761149
13/11/2013;114.927380159497;111.19243755679;-3.73494260270725;0.134360182092925;0.125663819863889;0.120556350338178
14/11/2013;115.303609353205;111.19243755679;-4.11117179641575;0.135806441584219;0.126271688269561;0.121550906498069
15/11/2013;115.630071565698;111.19243755679;-4.43763400890884;0.135843802732241;0.126804811665934;0.123606347712643
18/11/2013;116.146770458678;111.19243755679;-4.95433290188835;0.137034343103916;0.12633586242705;0.126976145137427
19/11/2013;115.922183332389;111.19243755679;-4.72974577559926;0.135605423239809;0.126077762621623;0.126964070091128
20/11/2013;115.876509414334;111.19243755679;-4.68407185754482;0.135523154871361;0.125619392908315;0.127195099687238
21/11/2013;115.905089953326;111.19243755679;-4.7126523965365;0.135390626524472;0.126640498252881;0.126548036531784
22/11/2013;116.129286199037;111.19243755679;-4.93684864224785;0.135908286255318;0.127268819749826;0.127170519841058
25/11/2013;116.191809389934;111.19243755679;-4.99937183314485;0.136654097645963;0.127108035642529;0.127107031512356
26/11/2013;116.12879358344;111.19243755679;-4.93635602665024;0.136203592391509;0.127127077025604;0.127090019532393
27/11/2013;116.36836723927;111.19243755679;-5.17592968248074;0.137094374978839;0.127442998125331;0.127761232780446
29/11/2013;114.333258696598;114.923618654724;0.590359958126385;0.167405610079142;0.164170237141265;0.156306588146648
02/12/2013;114.339011389209;114.923618654724;0.58460726551553;0.166895258278749;0.163723854861853;0.157335889476313
03/12/2013;113.789316174888;114.923618654724;1.1343024798359;0.16345943096993;0.163201109482926;0.156497586319858
04/12/2013;113.493703376556;114.923618654724;1.42991527816842;0.162259747507394;0.162988378023691;0.155307864927037
05/12/2013;113.167680810359;114.923618654724;1.75593784436516;0.160166792887291;0.162281078070575;0.155202298838844
06/12/2013;113.552039655131;114.923618654724;1.37157899959298;0.161618679572449;0.164104771873761;0.155402117620974
09/12/2013;113.686308454287;114.923618654724;1.23731020043715;0.162092154887337;0.164402966656804;0.155847647941847
10/12/2013;113.406381850683;114.923618654724;1.51723680404129;0.160583874294962;0.163880221277877;0.155409250812018
11/12/2013;112.823774938912;114.923618654724;2.09984371581287;0.15984897999868;0.16202560940379;0.152752252807626
12/12/2013;112.556199364751;114.923618654724;2.36741928997361;0.158808202953331;0.161414681788699;0.151966042391524
13/12/2013;112.535008999784;114.923618654724;2.38860965494077;0.158471931971757;0.161398312676271;0.15214827109306
16/12/2013;112.884710020836;114.923618654724;2.03890863388887;0.16155522826438;0.162418356461816;0.151288887949994
17/12/2013;112.576103882963;114.923618654724;2.34751477176184;0.15954797004254;0.161914699107672;0.15099154389303
18/12/2013;113.119203662256;114.923618654724;1.80441499246848;0.161355645130984;0.164610249200034;0.151479745513774
19/12/2013;113.158829653043;114.923618654724;1.76478900168178;0.163503907808371;0.164514786984442;0.149810272385362
20/12/2013;113.397926718026;114.923618654724;1.52569193669788;0.165383177564141;0.165307538988248;0.149309108307055
23/12/2013;113.706573145254;114.923618654724;1.21704550947082;0.166552485919174;0.166186664347382;0.150025022294518
27/12/2013;114.334945665269;114.923618654724;0.588672989455219;0.168746867362021;0.167405800574296;0.152130463680802
30/12/2013;114.264663356124;114.923618654724;0.65895529860083;0.168180638193783;0.167375792444003;0.152141125119341
03/01/2014;113.677427777191;114.923618654724;1.24619087753354;0.166743396137411;0.166493948172512;0.149342486006289
06/01/2014;113.496757430944;114.923618654724;1.42686122378043;0.166457573707904;0.166075754142177;0.148471137519796
07/01/2014;113.886873273396;114.923618654724;1.03674538132833;0.168724622326064;0.16708578776282;0.148658517966782
08/01/2014;114.090258096824;114.923618654724;0.833360557900249;0.168708349003733;0.167050330625609;0.150516100200495
09/01/2014;113.811389472739;114.923618654724;1.11222918198534;0.167601949113156;0.167108515822773;0.149146463914383
10/01/2014;113.982554252961;114.923618654724;0.941064401763853;0.168355275035453;0.16749398281046;0.149532103565467
13/01/2014;113.818888192277;114.923618654724;1.10473046244752;0.168777772079664;0.165387542213845;0.149810336305284
14/01/2014;113.994903367854;114.923618654724;0.928715286870059;0.169189424671557;0.167176700002633;0.14917231214
15/01/2014;114.483466202458;114.923618654724;0.440152452266531;0.171859439732977;0.168040366280861;0.149896995605682
16/01/2014;114.401466197218;114.923618654724;0.522152457505953;0.170852824738126;0.167813995712848;0.150449472628781
17/01/2014;114.458462041375;114.923618654724;0.465156613348981;0.17106435135301;0.167160330890206;0.151411213199065
21/01/2014;114.427178295718;114.923618654724;0.496440359006641;0.171009030008016;0.167623992222654;0.150755189881392
22/01/2014;114.461345475159;114.923618654724;0.462273179565784;0.170910860518127;0.167720353378473;0.151076758659473
23/01/2014;113.810994831715;114.923618654724;1.11262382300912;0.169056550233321;0.166229390463639;0.148796758667791
24/01/2014;112.674643627441;114.923618654724;2.24897502728348;0.164236087723882;0.162759277361116;0.146938984680856
27/01/2014;112.171810194761;114.923618654724;2.75180845996361;0.163499577967529;0.16196561532579;0.143836839862034
28/01/2014;112.404040924134;114.923618654724;2.51957773059084;0.164800145409197;0.162960189865527;0.143735658512951
29/01/2014;112.191488686649;114.923618654724;2.73212996807514;0.163327642273156;0.161296491422242;0.144920125892372
30/01/2014;112.400871381026;114.923618654724;2.52274727369885;0.164187281044598;0.163113826186989;0.144225100131753
04/02/2014;111.222904894704;114.923618654724;3.70071376002024;0.160672271894757;0.159569158865787;0.140051583501865
05/02/2014;111.102444639754;114.923618654724;3.82117401497003;0.160673357690454;0.159245517110434;0.139211260551791
06/02/2014;111.672358562377;114.923618654724;3.25126009234705;0.163291851583348;0.161226498361546;0.140217577164941
07/02/2014;112.201039254799;114.923618654724;2.72257939992517;0.164794173641335;0.163371115007728;0.1416163981644
10/02/2014;112.150361822472;114.923618654724;2.77325683225212;0.164470931882711;0.163627482614741;0.141239464078158
11/02/2014;112.87848745892;114.923618654724;2.04513119580481;0.166887128261438;0.165437548400442;0.143750973139873
12/02/2014;113.212180793006;114.923618654724;1.71143786171879;0.167853053360843;0.165393002312056;0.145863803390345
13/02/2014;113.24728465043;114.923618654724;1.67633400429439;0.168019017287353;0.166353939777622;0.145076685338836
14/02/2014;113.561622564389;114.923618654724;1.36199609033528;0.169163935590454;0.16715397194268;0.145946410320829
18/02/2014;113.785559546552;114.923618654724;1.13805910817278;0.169076067600798;0.167347615468044;0.147839990872412
19/02/2014;113.735370451844;114.923618654724;1.18824820287996;0.169258304903876;0.166255758558763;0.14834265062192
20/02/2014;113.650228487588;114.923618654724;1.27339016713617;0.169301153103007;0.167258523200359;0.146572584186764
21/02/2014;113.802254161265;114.923618654724;1.12136449345951;0.16984783843682;0.166937600357363;0.147712488305994
24/02/2014;113.942638542961;114.923618654724;0.980980111763813;0.171238445351068;0.16797036203796;0.146536458035596
25/02/2014;113.860720141996;114.923618654724;1.06289851272844;0.17124766110984;0.167743991469947;0.146069387532162
26/02/2014;113.889776790285;114.923618654724;1.03384186443927;0.170743810741683;0.167747631505117;0.146856377743826
27/02/2014;114.19313887526;114.923618654724;0.730479779464019;0.170025189713497;0.168577660709174;0.14941383068631
28/02/2014;114.340692799832;114.923618654724;0.582925854892792;0.170800217828139;0.169046759866334;0.149471305273362
03/03/2014;113.350199003275;114.923618654724;1.5734196514489;0.16563482465544;0.167799446572549;0.147270230566018
04/03/2014;114.269551879878;114.923618654724;0.65406677484647;0.17010058455729;0.170361358399752;0.148297563239311
05/03/2014;114.203593733065;114.923618654724;0.720024921659771;0.17008105395634;0.170352269448577;0.147788013189227
06/03/2014;114.38127347198;114.923618654724;0.542345182743887;0.170545313403984;0.170645004133409;0.148594319260481
07/03/2014;114.04615692763;114.923618654724;0.877461727094854;0.167875841294648;0.170736826404743;0.148316278273885
10/03/2014;113.721049216767;114.923618654724;1.20256943795752;0.167739166625709;0.170657733210666;0.145727275679109
11/03/2014;113.619718017291;114.923618654724;1.30390063743343;0.167726150636233;0.169790426897269;0.14575790492641
12/03/2014;113.183988659597;114.923618654724;1.73962999512787;0.166256904833047;0.169842241964702;0.143351514533068
13/03/2014;112.576963717161;114.923618654724;2.34665493756368;0.163766412639698;0.167854901766064;0.142396779313983
14/03/2014;112.279526327323;114.923618654724;2.64409232740179;0.162958295036781;0.167381252542214;0.140979166577353
17/03/2014;112.667987345086;114.923618654724;2.25563130963859;0.165374491361272;0.168990394732211;0.140550190888005
18/03/2014;113.026106661793;114.923618654724;1.89751199293133;0.166706519651906;0.170210440990646;0.141267217040226
19/03/2014;112.910100954503;114.923618654724;2.013517700221;0.166848080238775;0.169166770295832;0.141170279807732
20/03/2014;112.815100474153;114.923618654724;2.10851818057168;0.167528182908673;0.170188622962213;0.138640388080639
21/03/2014;112.984683086771;114.923618654724;1.938935567953;0.167939835500566;0.16968951567476;0.140306384098803
24/03/2014;112.92133643223;114.923618654724;2.00228222249487;0.165576246031826;0.168864025355187;0.142988258780028
25/03/2014;113.181487158668;114.923618654724;1.74213149605649;0.167947965572112;0.169607692386122;0.1422412681189
26/03/2014;113.360795092399;114.923618654724;1.56282356232559;0.169766485112875;0.168420384352542;0.143258578533241
27/03/2014;113.301146421092;114.923618654724;1.62247223363221;0.169960652609731;0.168100371450154;0.142909716995587
28/03/2014;113.793515856688;114.923618654724;1.13010279803612;0.172058479968525;0.168880394467614;0.144422170468495
31/03/2014;113.936806900375;114.923618654724;0.986811754349233;0.171471117972738;0.170218620001213;0.144981985218534
01/04/2014;114.448024196926;114.923618654724;0.475594457798053;0.172812904919993;0.171416848231214;0.146929026341826
02/04/2014;114.558270005906;114.923618654724;0.365348648817886;0.172873098949442;0.171905956445059;0.147422533106672
03/04/2014;114.479610416244;114.923618654724;0.44400823848008;0.173920390606266;0.171712313010608;0.147691804615048
04/04/2014;115.49702558266;115.425860305018;-0.0711652776420522;0.154966652545831;0.147168712048034;0.126595893617199
07/04/2014;114.984060636581;115.425860305018;0.441799668437042;0.152838592216894;0.145586631833654;0.125848301762541
08/04/2014;115.138781764715;115.425860305018;0.287078540303369;0.152439938830214;0.146132662334476;0.127084563416716
09/04/2014;115.507270430937;115.425860305018;-0.0814101259184525;0.152686043280573;0.147728169842719;0.128469179110182
10/04/2014;115.207140521184;115.425860305018;0.218719783833947;0.151250232926532;0.144642897191795;0.130402647615726
11/04/2014;114.734300418729;115.425860305018;0.691559886289582;0.149507872479675;0.14327070273646;0.129371660664013
14/04/2014;114.968297624944;115.425860305018;0.45756268007392;0.150228898884271;0.144447999113154;0.129569400136868
15/04/2014;114.625667273046;115.425860305018;0.800193031971887;0.148307602384223;0.145424078693967;0.127502362477576
16/04/2014;115.070042808186;115.425860305018;0.355817496832046;0.150597803776724;0.146949357839786;0.127641555601553
17/04/2014;115.222514307981;115.425860305018;0.203345997037246;0.151391749172727;0.147149775149628;0.128002785480156
22/04/2014;115.577679350457;115.425860305018;-0.151819045438543;0.153496771960942;0.148309714267772;0.127836538015744
23/04/2014;115.262056276245;115.425860305018;0.163804028773754;0.152358868322419;0.147981458335342;0.126593422149082
24/04/2014;115.399739191408;115.425860305018;0.0261211136101025;0.153022810413943;0.14823553660844;0.126892392984828
25/04/2014;114.809715344584;115.425860305018;0.616144960434326;0.150988293845808;0.147035363741995;0.124984342167284
28/04/2014;114.903263186488;115.425860305018;0.522597118530143;0.151872913630085;0.147511175507052;0.124472561388218
29/04/2014;115.423293690647;115.425860305018;0.00256661437158812;0.153928043310324;0.148213440351413;0.126279886122346
30/04/2014;115.207797693197;115.425860305018;0.218062611821694;0.153434405551986;0.148656897471951;0.124480667804544
02/05/2014;115.148687674634;115.425860305018;0.277172630384712;0.152450971568312;0.148435173764465;0.125193219727696
