Date;Kanji Price;Hedging Portfolio;Error ;EUROSTOXX;USDEUR;S&P500;HKDEUR;HANG SENG
17/06/2013;110.893037022535;110.63820031907;-0.254836703465656;0.00471039470062674;-16.0799753331614;0.00969959055673177;-117.300820273812;0.005468301084317
18/06/2013;111.14432621949;110.723125486166;-0.421200733323374;0.00478802166795408;-16.4479328738266;0.00984675793841381;-118.804746833137;0.00553948016338703
19/06/2013;110.684877977725;110.347062291969;-0.33781568575597;0.00460717708759807;-15.7299516353255;0.00954581933177302;-114.513921541826;0.0053987191106823
20/06/2013;109.710885742018;109.287291740688;-0.423594001330329;0.00405831107280455;-13.2713656498936;0.00825518220597784;-96.5373351995455;0.00468316210892814
21/06/2013;110.237861672893;109.108513851308;-1.12934782158507;0.00415944876433818;-13.5211152315426;0.00839343727821558;-96.0556784376259;0.00469019822841344
24/06/2013;109.81153917353;108.618876895606;-1.19266227792417;0.00391986415997165;-12.420237212706;0.00780319268467966;-88.5304350630376;0.00441997695613022
25/06/2013;110.071012301441;108.850155757762;-1.22085654367893;0.00399659295227213;-12.9848123945985;0.00808320041949215;-91.0969871410599;0.00453980382121639
26/06/2013;110.731973174425;109.397280075962;-1.33469309846311;0.00428515825894967;-14.1069239802188;0.00870117468679072;-100.712848669638;0.00490101963601216
27/06/2013;111.013018983717;109.585248828857;-1.42777015486011;0.00435721931678983;-14.1981110834786;0.00870507464331222;-103.553290807094;0.00501568488471791
28/06/2013;111.107429978886;109.644570735481;-1.46285924340522;0.00438107896827776;-14.3108173806919;0.00881237229076577;-105.840093555894;0.00503687614463721
02/07/2013;111.3295119363;109.628794941489;-1.70071699481063;0.00447216455523163;-14.6307961320615;0.00896760275348584;-106.412342098236;0.00510070548070558
03/07/2013;110.887838450275;109.232516957295;-1.65532149297994;0.00426872128783198;-13.9620383813528;0.00854853453272729;-99.478403289074;0.00488848976884262
05/07/2013;111.506866531926;109.794029277547;-1.71283725437844;0.00450322009911421;-14.8378803993045;0.00899501522553124;-108.874020227993;0.00516990968689964
08/07/2013;111.662813373429;109.958399115449;-1.70441425797958;0.00448015208354355;-14.7748936938328;0.00891182321060507;-107.971758887743;0.00519662512598459
09/07/2013;111.766428059202;110.153588203642;-1.61283985556;0.00455605979460922;-15.2794030173443;0.00914943217399413;-110.832181376552;0.00530828117861291
10/07/2013;111.853200768725;110.252829965512;-1.60037080321301;0.00466178594788698;-15.5699882828733;0.00932391925662465;-113.167859271393;0.00536229023069366
11/07/2013;112.394194339904;110.798985205494;-1.59520913440979;0.00489505791036199;-17.2310417498616;0.0101833700867621;-127.329241833938;0.00588487088877466
12/07/2013;112.860426502617;110.713368501355;-2.14705800126148;0.00480794880808741;-17.1224374070039;0.0100880875634692;-125.259702527353;0.00583335457050487
15/07/2013;112.888272845525;110.802639350029;-2.0856334954956;0.00492704500872648;-17.5211505915612;0.0103102010050724;-129.582738936143;0.006028572391382
16/07/2013;112.517091801267;110.65516748886;-1.86192431240667;0.00480308396376263;-16.9500296842961;0.0100091562129739;-125.987113931282;0.00585730266290947
17/07/2013;112.565160711753;110.804890201983;-1.76027050977017;0.00492381338268213;-17.6981024193241;0.0104241479609084;-131.339913712106;0.00609014236252222
18/07/2013;112.637647837441;111.033567469645;-1.60408036779526;0.00493799011514428;-17.45565660638;0.0102280590949412;-129.576822491348;0.00601559727434724
19/07/2013;112.719730634668;111.056141373509;-1.66358926115932;0.00496113365525961;-17.6666727661003;0.0103347554241453;-131.619466928728;0.00610534175370565
22/07/2013;112.681781770806;111.162546858611;-1.51923491219563;0.00496556956129349;-17.822466638935;0.0104049927628247;-132.966083664116;0.00615271021553462
23/07/2013;112.909984218008;111.426221698803;-1.48376251920499;0.00502098913558459;-18.1200393160007;0.0105996010565233;-138.754132308747;0.00627455564527607
24/07/2013;112.87630231094;111.555543749361;-1.3207585615785;0.00509284530004539;-18.2512106503952;0.0107171644320008;-139.829099489595;0.00630762470031986
25/07/2013;112.945914105619;111.487391269511;-1.45852283610796;0.00510373131888183;-18.3262985736297;0.0107337981485631;-139.733211450056;0.00632306477357144
26/07/2013;112.86043229356;111.55094623083;-1.30948606273;0.00509985557204566;-18.5450336584909;0.0108526077548126;-142.575743433805;0.00643199853540064
29/07/2013;112.896164082208;111.424525737612;-1.47163834459583;0.00512647544031894;-18.5898481805325;0.0109195788471267;-142.235897558057;0.00645125600416677
30/07/2013;112.856497491893;111.584224566681;-1.27227292521238;0.00507287820764268;-18.5061290275413;0.0108660664831367;-142.572543581492;0.00643582624969956
31/07/2013;113.022635038146;111.583997043206;-1.43863799493991;0.00517840215836044;-18.763175987198;0.011020391758077;-143.714582436328;0.00650911288808518
02/08/2013;113.607306255609;112.199961788007;-1.40734446760236;0.00527541739919897;-19.4248516665326;0.0112523139732198;-148.411127779138;0.00663050288588893
05/08/2013;113.41564345487;112.190047654211;-1.22559580065901;0.00531227806282456;-19.6721317056847;0.0114141885202642;-150.757799620361;0.00672683055117932
06/08/2013;113.262618411866;111.81348940997;-1.44912900189682;0.00519089515390572;-18.9912071977355;0.0110802851180467;-144.707767709026;0.0065438873341946
07/08/2013;112.997725434572;111.567739515721;-1.4299859188516;0.00510148615251493;-18.6924073127598;0.0109450373941341;-140.887065054569;0.00646920638195654
08/08/2013;113.190109731405;111.778941505814;-1.41116822559115;0.00512868227784563;-18.9572190887456;0.0110581509149912;-143.388379011864;0.00656417233524329
09/08/2013;113.188978641838;111.870688490238;-1.31829015160004;0.00519274292870041;-19.2274423915339;0.0112577944080602;-146.491257931112;0.00666015303788754
12/08/2013;113.549886872269;112.16010404853;-1.38978282373935;0.00529177323062525;-19.454221191072;0.011406313502486;-151.840008463578;0.00676036770590926
13/08/2013;113.841538282989;112.453131046276;-1.38840723671227;0.00534016932973777;-19.6817643144841;0.0115098448686709;-154.400040643474;0.00679323243371101
15/08/2013;113.471419657873;112.135898571615;-1.33552108625739;0.00526190321341074;-18.854266438011;0.011242560050402;-152.103199852791;0.00669117788855637
16/08/2013;113.618005892908;112.174758622076;-1.44324727083165;0.00526702891387846;-19.0269892041255;0.0113838838043395;-153.167729587447;0.00674484209649946
19/08/2013;113.385887529049;111.892921831661;-1.4929656973882;0.00519337719260387;-18.6725461881243;0.0112350478006251;-150.526777893812;0.00664272098537447
20/08/2013;113.009947598519;111.445725548465;-1.56422205005374;0.00508216886958565;-18.3131647424804;0.0109731771148408;-143.821121293838;0.00648817830057659
21/08/2013;112.75314983515;111.206445430874;-1.54670440427608;0.00499976369476875;-17.7886160452923;0.0107178284859189;-141.139777528682;0.00641057727972328
22/08/2013;113.125845839865;111.555704148845;-1.57014169101927;0.0051320779654246;-18.2784466734796;0.010922541556862;-143.993557577468;0.00651884670223491
23/08/2013;113.08673252124;111.660149983668;-1.42658253757224;0.00516046813574946;-18.5899679872966;0.0110654409986389;-143.581340713619;0.00650949119574311
26/08/2013;112.924863707576;111.67066389289;-1.25419981468612;0.00517368236526506;-18.7641323040604;0.0112139713703021;-146.1324096238;0.00658168713523127
27/08/2013;112.081386478574;110.994112561795;-1.08727391677887;0.00486311246773769;-17.3829301853759;0.0105490724708408;-138.241960923691;0.00625950614947454
28/08/2013;111.999797271934;110.786624409427;-1.21317286250682;0.00485510670264654;-17.3139365891023;0.0104762534799925;-132.793521376167;0.00610950580686507
29/08/2013;112.238167514243;110.993571510093;-1.24459600414995;0.00492517648022382;-17.5406067547824;0.0105946490614996;-136.758677851586;0.00624111188017571
30/08/2013;111.986339683035;110.784403172582;-1.20193651045315;0.00486314785012027;-17.1145342096479;0.0103675162522657;-133.780160317888;0.00609605619374924
03/09/2013;112.702764242903;111.387918869298;-1.31484537360461;0.00508552650130011;-17.9645655370983;0.0108452203114189;-142.789872371904;0.0063175714221569
04/09/2013;112.931528621245;111.480263985422;-1.45126463582339;0.00506884563891439;-18.0071212646545;0.0107829778121832;-142.379457732557;0.00631951099381542
05/09/2013;112.828149372583;111.745845421662;-1.08230395092146;0.0050935319685401;-18.2015054832094;0.0108878350943678;-146.130941813142;0.00640850230395497
06/09/2013;112.841396597723;111.908626550453;-0.9327700472695;0.0052261655312518;-18.6254603506651;0.011145578963963;-149.676618919333;0.0065595095066667
09/09/2013;113.235860124;112.106369719285;-1.12949040471457;0.00528622716381261;-19.0747302462628;0.0113030847517705;-153.911413968347;0.00670808655544894
10/09/2013;113.976676747528;112.641159782755;-1.33551696477362;0.00549448012484668;-20.1384918946496;0.0118523383370868;-161.760764202295;0.00698385122832611
11/09/2013;114.015950262245;112.726908225054;-1.28904203719102;0.00554459551973808;-20.3972749648498;0.0119699917934676;-163.066690349525;0.00705300124841902
12/09/2013;113.78074190923;112.680554056959;-1.10018785227085;0.00545106512372764;-20.1442456843901;0.0118609626103099;-160.862269597487;0.00695173996205994
13/09/2013;114.056777423834;112.72278434508;-1.33399307875398;0.00553316955029943;-20.4783276381182;0.0120260991030215;-163.050879270905;0.0070593339374517
16/09/2013;114.046108510596;113.192849055458;-0.853259455137646;0.00557240023273062;-20.8880000208629;0.0121999744735812;-167.432995767159;0.00714524370077868
17/09/2013;114.320952345412;113.187929505581;-1.13302283983113;0.00561411829457974;-21.1257157840547;0.0122886702385221;-168.634357875623;0.00721963907908416
18/09/2013;114.456719143999;113.436490130958;-1.02022901304035;0.00570958818302666;-21.6407309076268;0.0124375078702531;-170.792894119986;0.00733312053317553
19/09/2013;114.004220857651;113.835870080831;-0.168350776820034;0.00577466309662667;-22.4093776478751;0.0129013689460099;-179.713120115833;0.00758927298584039
23/09/2013;113.432649971655;113.373863276914;-0.0587866947407889;0.00565752610641915;-21.7171078065467;0.0126510090203359;-176.427022236831;0.00749071743292964
24/09/2013;113.250131902065;113.287930073046;0.0377981709813753;0.00577467674701739;-21.8231158186089;0.0127443579296804;-174.475798202238;0.00746801382469051
25/09/2013;113.238455563533;113.291067917729;0.0526123541962846;0.00572737860115945;-21.6461912952764;0.0126759196755611;-174.193131418417;0.00744680008020976
26/09/2013;112.883728874291;113.262514574407;0.378785700115913;0.00574099896453722;-22.0056058538499;0.0128399310793139;-174.245174950611;0.007475042961454
27/09/2013;112.849281995487;113.233877870527;0.384595875039949;0.0057132689283616;-21.8351972621128;0.01279293994932;-174.347955993991;0.00745299368228056
30/09/2013;112.381275547247;112.740778351424;0.359502804176813;0.00558943930215865;-21.1904031863785;0.0124865551284791;-168.297463518658;0.00730177529999816
02/10/2013;112.860476491397;113.082789512307;0.222313020910519;0.00567306320522866;-21.6280005710415;0.0126555465314814;-172.086568504587;0.00742795441804993
03/10/2013;112.685330280807;113.013026465878;0.327696185071645;0.00564412738306097;-21.6180001461713;0.0127631129966955;-172.232829553053;0.00735872640943925
04/10/2013;112.593935528568;113.219867592596;0.625932064028163;0.00583232474700371;-22.6059085257362;0.013255204091659;-176.432681399727;0.00756313001589834
07/10/2013;112.397226798723;112.929448194075;0.532221395352323;0.00573717550785628;-21.9905792940771;0.0130025518112872;-171.861919386703;0.00741890562322005
09/10/2013;112.19384074111;112.678954764925;0.485114023815797;0.0052106739667408;-19.7506851584977;0.0118103652314879;-157.44678739654;0.00677512846112384
10/10/2013;112.887257089413;113.277005555606;0.389748466193126;0.00541241360970671;-20.8973596204287;0.0122352090159112;-161.26011601969;0.00696771586663164
11/10/2013;112.768485739743;113.577383132481;0.808897392738274;0.00541639064538888;-20.790957237909;0.012098412508273;-157.47097003238;0.00672466437191113
15/10/2013;112.992635562042;113.772036852467;0.779401290425142;0.0054566468714816;-20.9428588123293;0.0122248765670303;-160.156533219121;0.00680509571927281
16/10/2013;113.335592031061;113.97276053141;0.637168500348892;0.00559106281841279;-21.7145493523488;0.0125046511089141;-163.184888302736;0.00696812357833894
17/10/2013;113.291066657494;113.963681544801;0.672614887307049;0.00555943228668509;-21.7939720958015;0.0124659482283401;-160.673464815411;0.00690040098689505
18/10/2013;113.57126119955;114.357528819715;0.786267620164537;0.00564703411241053;-22.5601725610317;0.0128241428123194;-167.205473395937;0.00710694050455985
21/10/2013;113.636027938432;114.398957477774;0.76292953934211;0.00562197152331289;-22.5160429717989;0.0127970760203865;-168.635008228848;0.00713774450906239
22/10/2013;113.766378902282;114.506740307792;0.740361405509958;0.00565160978180803;-22.7234463859756;0.0128424364927282;-168.907327431366;0.00718744807776019
23/10/2013;113.312850506599;114.057497258385;0.744646751785496;0.00557346475008476;-22.4949636088188;0.0127722712414044;-163.921733683495;0.0070701140427201
24/10/2013;113.472554401717;114.123420876136;0.650866474418251;0.00557218314752615;-22.5133693326034;0.0127417557966633;-161.771187835862;0.00702803954126617
25/10/2013;113.344223673731;114.080108336891;0.735884663159865;0.0055263972535673;-22.4835396373312;0.0126670175684159;-161.903042553521;0.00707592691080908
28/10/2013;113.438637210716;114.104573213766;0.665936003049652;0.0055723047269593;-22.7306217881954;0.0127896671928686;-163.3868168198;0.00710705880297344
29/10/2013;113.8026137682;114.381664768822;0.579051000621817;0.00565456744499475;-23.1351017867612;0.0129469352562823;-165.762006164284;0.0071988515015381
30/10/2013;113.815589044435;114.552394092324;0.736805047888396;0.00565747711709174;-22.9284186685582;0.0128959140510365;-168.371276225109;0.0071684957303763
31/10/2013;113.80171227244;114.577093779372;0.775381506932305;0.00565514341599834;-22.8400706995928;0.0128962083312661;-168.986460463118;0.00722566559771836
01/11/2013;114.033885632371;114.563224397672;0.529338765301731;0.00573711069983185;-22.9876505760516;0.0129421392985424;-168.128102620101;0.00717525363894717
04/11/2013;113.629102868068;114.632575204188;1.0034723361201;0.00568188870956963;-22.783087830627;0.0127794715910819;-164.317103309658;0.00703051217658414
05/11/2013;113.547842107379;114.341790775501;0.793948668122042;0.0056995628153101;-22.7544376691515;0.0127992334121841;-166.030030251116;0.00715016090914568
06/11/2013;113.682397411274;114.527917210478;0.845519799204169;0.0057857877567602;-23.1088622202059;0.0129451587024732;-166.132390556057;0.00715601648155165
07/11/2013;113.341447494594;114.121513667639;0.780066173045341;0.00570798616040785;-22.5226120435557;0.0127823286030148;-162.804766374368;0.00705836407693819
08/11/2013;113.444106818525;114.204252280442;0.760145461916878;0.00565799794247484;-22.4594235744048;0.0125763121735501;-160.097825894966;0.00698241179142776
11/11/2013;113.642746920628;114.536269497279;0.893522576651378;0.00572200734825217;-22.5636610245579;0.0126290188838988;-163.387021858954;0.00702644458494892
12/11/2013;113.388000332585;114.280577365754;0.892577033168706;0.00566028116449905;-22.4367313652687;0.0125861597014995;-160.386673514914;0.0069478554299024
13/11/2013;113.15613037417;114.047290327576;0.891159953405975;0.00557386006849382;-22.3438610368061;0.0124293000703998;-155.049239446469;0.00684601343233712
14/11/2013;113.396738912414;114.430583131216;1.03384421880173;0.00576065651392014;-23.1310266387532;0.0128093149541257;-162.283622057865;0.00710959766970138
15/11/2013;113.969413947566;114.767943811967;0.798529864401203;0.00583829281462167;-23.4823143654112;0.0129522303679986;-166.932184980263;0.00719298252026684
18/11/2013;114.326994588162;115.293342378286;0.966347790124402;0.00589150811051197;-23.7161669569186;0.0131329843740239;-174.854723382113;0.00733561574992604
19/11/2013;114.165299691981;115.067536027395;0.902236335413576;0.00590549785548769;-23.7300337049885;0.0131674044802562;-175.904976796284;0.00738038384927859
20/11/2013;114.067145324971;115.025292872045;0.958147547074148;0.00589064784861213;-23.770530850302;0.0132366088398783;-176.584543784592;0.00739516359067703
21/11/2013;114.019899884852;115.062195431749;1.04229554689675;0.00587555365123419;-23.6318790274117;0.0130536897978882;-173.53491275217;0.00730439064762808
22/11/2013;114.282986636847;115.299126848254;1.01614021140739;0.00590388333204734;-23.8942260589519;0.0131347085556535;-176.338396009654;0.00738715920136176
25/11/2013;114.475467602033;115.369653473733;0.894185871699662;0.00599501309374013;-24.4418058306714;0.013455038089067;-180.258248794145;0.00755628277578885
26/11/2013;114.201834186201;115.309086501577;1.10725231537606;0.00603909505059575;-24.6517653388876;0.0135669673722789;-183.41397713405;0.00768986694965932
27/11/2013;114.415072805733;115.567339105992;1.15226630025889;0.00609806798673857;-25.1185994169795;0.0137919433445224;-184.448444907068;0.00769342983916357
29/11/2013;114.364871831657;115.632964513141;1.26809268148325;0.00609128858994408;-25.1112726992643;0.0137990148433849;-185.918188417021;0.00773032240339794
02/12/2013;114.294155664798;115.641019026941;1.3468633621432;0.0060961729578309;-25.0667158834892;0.0138123389816202;-187.606308763669;0.00774965818894155
03/12/2013;113.69452848338;115.100944944737;1.40641646135663;0.00607468289454141;-24.8852026938829;0.0137542772580714;-185.550814533949;0.00770311377318171
04/12/2013;113.483455372733;114.81130077782;1.32784540508719;0.00598504565953821;-24.4458768020259;0.0135251815353544;-180.805643965186;0.00756205135899184
05/12/2013;113.276769636859;114.491476560229;1.21470692337057;0.00591185389322301;-23.8650063689551;0.0132589994149482;-179.10455082359;0.00749455989042051
06/12/2013;113.587902122816;114.867973210882;1.2800710880659;0.00600821885698476;-24.774589348085;0.0136157518492947;-182.001478372979;0.00760837385085527
09/12/2013;113.745052985298;115.002801462988;1.25774847769061;0.00605435724218857;-25.0712531979388;0.0137550534741539;-184.054274997483;0.00767275297069203
10/12/2013;113.482369770036;114.729549021917;1.2471792518805;0.00601828392683657;-24.971744435362;0.0137422194373637;-183.197596496559;0.00765743033190819
11/12/2013;112.918106672057;114.153884108831;1.23577743677342;0.00587738814941133;-24.105609214848;0.0134112509325159;-174.157507085284;0.00740277458040936
12/12/2013;112.641679145639;113.89327384615;1.2515947005118;0.00569306286911731;-23.267061126244;0.0129887534505124;-169.931852881;0.00725873012600908
13/12/2013;112.717261384059;113.874697184601;1.15743580054203;0.00571371354397657;-23.3683489287882;0.0130487168788586;-169.939317964529;0.00725141462839187
16/12/2013;112.96210086027;114.216712402832;1.25461154256162;0.00589053862209873;-24.2955951926029;0.0134872474568553;-173.363314204847;0.00744204663099247
17/12/2013;112.854767743207;113.91346677075;1.05869902754273;0.00573998103281229;-23.524523506558;0.013095104973667;-169.275672271734;0.00727795886100902
18/12/2013;113.238630256339;114.437999112512;1.19936885617331;0.0058706757652204;-24.3542612891985;0.0133383500699142;-172.598942691879;0.00739923704823943
19/12/2013;113.176104964527;114.480711356233;1.30460639170578;0.00585570665604379;-24.246087989178;0.0132884199592474;-167.842694244668;0.00727547888313846
20/12/2013;113.288677415544;114.715541059985;1.42686364444168;0.00592599772232712;-24.690968653428;0.0134701486049391;-169.662265094341;0.00738058464580978
23/12/2013;113.756418194681;115.015386057575;1.25896786289427;0.00603357511780537;-25.2818186408552;0.0137222762059979;-173.282152911128;0.00750374880712957
27/12/2013;114.240931842383;115.621740065021;1.38080822263824;0.00611926552376645;-25.8422881892887;0.0139281621481083;-179.262920222267;0.00765702389980059
30/12/2013;114.357579584341;115.557071637515;1.19949205317458;0.00608420992895084;-25.8178988564075;0.0139179772706662;-179.81134392122;0.00768045612380915
03/01/2014;113.80182881306;114.985639151409;1.18381033834928;0.00598157079259475;-24.9464226996504;0.0135149635177984;-172.417020087658;0.00750054044616266
06/01/2014;113.689696969262;114.812455353979;1.12275838471655;0.00592278498157787;-24.6452468807982;0.0133829160524558;-169.44959752973;0.00741404374179322
07/01/2014;113.951095963444;115.190177638473;1.23908167502806;0.00601482268862457;-25.2803698114139;0.0136486374802939;-172.956137521415;0.00755964094344396
08/01/2014;114.361332830154;115.387555235318;1.02622240516497;0.0061017142586428;-25.5524310943279;0.0137997238422628;-176.285782067685;0.00761081502818375
09/01/2014;113.97696207925;115.117542318259;1.14058023900959;0.00599391886399961;-24.9874595165005;0.0134877963645055;-170.348213925585;0.007421311154468
10/01/2014;114.08069428504;115.285243484492;1.20454919945219;0.00604998481096069;-25.2731134466545;0.0136121620107813;-173.952494340087;0.0075597196491622
13/01/2014;113.924916876292;115.133596657521;1.20867978122878;0.00601273782242212;-24.9003388908999;0.0135796390838216;-174.345664236388;0.00756200611075743
14/01/2014;114.113385301253;115.305451974638;1.19206667338563;0.00611902647814465;-25.6497461094891;0.0138416871730637;-178.144302343349;0.00776221568159313
15/01/2014;114.585745693347;115.784158248401;1.19841255505392;0.00625946087968216;-26.3371259823334;0.0141436088024875;-182.239656095862;0.0079039631167475
16/01/2014;114.458373868213;115.704136661968;1.24576279375455;0.00620130284287552;-26.0469351300101;0.014004588945277;-180.433064808679;0.00779577949332937
17/01/2014;114.55619458283;115.763481534317;1.20728695148772;0.00621335512585471;-26.0796506381793;0.0140780129438863;-182.837154975556;0.00785010356151435
