2015-06-29,1.0993,1.1276,1.0993,1.1215
2015-06-30,1.1211,1.1242,1.1112,1.1129
2015-07-01,1.1211,1.1242,1.1031,1.1031
2015-07-02,1.1041,1.1121,1.1041,1.1085
2015-07-03,1.1082,1.1117,1.1066,1.1114
2015-07-06,1.102,1.1095,1.1011,1.1046
2015-07-07,1.1046,1.1048,1.0916,1.1012
2015-07-08,1.10,1.1092,1.0974,1.1067
2015-07-09,1.1067,1.1124,1.0991,1.1057
2015-07-10,1.1061,1.1215,1.1061,1.1148
2015-07-13,1.1135,1.1196,1.098,1.0982
2015-07-14,1.0983,1.1081,1.0965,1.1006
2015-07-15,1.1005,1.1035,1.093,1.0934
2015-07-16,1.0937,1.0943,1.0855,1.0884
2015-07-17,1.0884,1.0906,1.0825,1.0828
2015-07-20,1.0831,1.087,1.0808,1.0834
2015-07-21,1.0828,1.0968,1.0811,1.0937
2015-07-22,1.0942,1.0966,1.087,1.0923
2015-07-23,1.0923,1.1017,1.0921,1.0986
2015-07-24,1.0992,1.0992,1.0925,1.0975
2015-07-27,1.0972,1.1127,1.0972,1.1086
2015-07-28,1.1091,1.1099,1.1022,1.1063
2015-07-29,1.1064,1.1084,1.0967,1.0983
2015-07-30,1.0977,1.0982,1.0893,1.0941
2015-07-31,1.0941,1.1113,1.092,1.0982
2015-08-03,1.0966,1.0995,1.0941,1.0955
2015-08-04,1.0952,1.0987,1.0878,1.0888
2015-08-05,1.0881,1.0925,1.0848,1.0905
2015-08-06,1.0901,1.0942,1.0875,1.0924
2015-08-07,1.0919,1.0978,1.0855,1.0963
2015-08-10,1.0957,1.1041,1.0925,1.1013
2015-08-11,1.1018,1.1088,1.096,1.1037
2015-08-12,1.1041,1.1213,1.1024,1.1155
2015-08-13,1.1156,1.1188,1.108,1.116
2015-08-14,1.1155,1.1188,1.1097,1.1105
2015-08-17,1.1098,1.1125,1.1058,1.1074
2015-08-18,1.1075,1.1093,1.1018,1.1029
2015-08-19,1.103,1.1134,1.1018,1.1117
2015-08-20,1.1123,1.1244,1.1106,1.1234
2015-08-21,1.1235,1.1391,1.1235,1.139
2015-08-24,1.1369,1.1711,1.1369,1.1588
2015-08-25,1.158,1.158,1.1398,1.1553
2015-08-26,1.1559,1.156,1.1291,1.1337
2015-08-27,1.1341,1.1364,1.1203,1.1246
2015-08-28,1.1237,1.1309,1.1155,1.1181
2015-08-31,1.1208,1.1262,1.1192,1.1229
2015-09-01,1.1208,1.1332,1.1192,1.1291
2015-09-02,1.1297,1.1297,1.1211,1.1212
2015-09-03,1.1211,1.1243,1.1087,1.1125
2015-09-04,1.1126,1.118,1.109,1.1134
2015-09-07,1.1142,1.1177,1.1121,1.1158
2015-09-08,1.1158,1.1229,1.1152,1.121
2015-09-09,1.1199,1.1224,1.1131,1.1215
2015-09-10,1.1218,1.1301,1.1172,1.1283
2015-09-11,1.1278,1.1349,1.1254,1.1335
2015-09-14,1.1344,1.1372,1.1284,1.1304
2015-09-15,1.1308,1.1328,1.1258,1.1271
2015-09-16,1.1273,1.132,1.1214,1.1288
2015-09-17,1.129,1.1441,1.1284,1.1395
2015-09-18,1.1401,1.146,1.1269,1.1298
2015-09-21,1.1297,1.1329,1.1181,1.1187
2015-09-22,1.119,1.1207,1.1113,1.1115
2015-09-23,1.1117,1.1213,1.1104,1.1182
2015-09-24,1.1186,1.1295,1.1159,1.1178
2015-09-25,1.1178,1.1208,1.1116,1.1193
2015-09-28,1.12,1.1247,1.1147,1.1226
2015-09-29,1.1246,1.1281,1.1193,1.1255
2015-09-30,1.1256,1.1261,1.1157,1.1169
2015-10-01,1.1256,1.1261,1.1135,1.1193
2015-10-02,1.119,1.1318,1.115,1.121
2015-10-05,1.1218,1.1289,1.1173,1.1195
2015-10-06,1.1195,1.1279,1.1172,1.1266
2015-10-07,1.1274,1.1283,1.1211,1.1236
2015-10-08,1.1241,1.1326,1.1241,1.1285
2015-10-09,1.1281,1.1387,1.1267,1.1357
2015-10-12,1.1366,1.1396,1.1351,1.1351
2015-10-13,1.1351,1.1411,1.1344,1.1382
2015-10-14,1.1388,1.1489,1.1383,1.1469
2015-10-16,1.1365,1.1394,1.1334,1.1345
2015-10-19,1.136,1.1379,1.1306,1.1328
2015-10-20,1.1326,1.1386,1.1326,1.1354
2015-10-21,1.1352,1.1377,1.1334,1.1348
2015-10-22,1.1341,1.1351,1.1071,1.1071
2015-10-23,1.1083,1.1139,1.0996,1.1016
2015-10-26,1.1024,1.1068,1.1008,1.1063
2015-10-27,1.1058,1.1078,1.103,1.1033
2015-10-28,1.1033,1.1095,1.0897,1.0932
2015-10-29,1.0924,1.0998,1.0903,1.0993
2015-10-30,1.0988,1.1072,1.0965,1.1003
2015-11-02,1.1021,1.1052,1.10,1.1014
2015-11-03,1.1015,1.103,1.0936,1.0963
2015-11-04,1.0961,1.0963,1.0844,1.0861
2015-11-05,1.0863,1.0897,1.0833,1.0884
2015-11-06,1.0883,1.0893,1.0707,1.0737
2015-11-09,1.0735,1.079,1.0731,1.0759
2015-11-10,1.076,1.0764,1.0675,1.0741
2015-11-11,1.0736,1.0773,1.0706,1.0762
2015-11-12,1.0763,1.0827,1.0691,1.0817
2015-11-13,1.0808,1.0809,1.0714,1.077
2015-11-16,1.0721,1.0758,1.0674,1.0687
2015-11-17,1.0687,1.069,1.0631,1.0642
2015-11-18,1.0643,1.0692,1.0617,1.0667
2015-11-19,1.067,1.0763,1.0669,1.0721
2015-11-20,1.0726,1.0726,1.0639,1.0645
2015-11-23,1.0639,1.0656,1.0593,1.0639
2015-11-24,1.0634,1.0673,1.062,1.0643
2015-11-25,1.0643,1.0689,1.0566,1.0621
2015-11-26,1.0622,1.0627,1.06,1.0602
2015-11-27,1.0605,1.0638,1.0568,1.0592
2015-11-30,1.0581,1.0581,1.0557,1.0567
2015-12-01,1.0581,1.0637,1.0557,1.0624
2015-12-02,1.0626,1.0629,1.0552,1.061
2015-12-03,1.061,1.098,1.0525,1.0914
2015-12-04,1.0917,1.0956,1.0836,1.0878
2015-12-07,1.0874,1.0874,1.0796,1.0834
2015-12-08,1.0833,1.0902,1.0829,1.0892
2015-12-09,1.0891,1.1042,1.0878,1.1014
2015-12-10,1.1015,1.1017,1.0925,1.0947
2015-12-11,1.0946,1.1028,1.0926,1.0982
2015-12-14,1.0981,1.1048,1.0945,1.0992
2015-12-15,1.0991,1.1059,1.0904,1.0934
2015-12-16,1.0934,1.1009,1.0866,1.0866
2015-12-17,1.0873,1.0884,1.0802,1.0841
2015-12-18,1.0843,1.0874,1.0805,1.0863
2015-12-21,1.0865,1.0938,1.0856,1.091
2015-12-22,1.091,1.0984,1.0902,1.0948
2015-12-23,1.0948,1.095,1.087,1.0907
2015-12-24,1.0908,1.0967,1.0908,1.0966
2015-12-28,1.0964,1.0992,1.0958,1.0974
2015-12-29,1.0974,1.0991,1.0899,1.0923
2015-12-30,1.0925,1.0943,1.0902,1.0935
2015-12-31,1.0934,1.0937,1.0843,1.0856
2016-01-01,1.0934,1.0937,1.0813,1.0813
2016-01-04,1.0855,1.0946,1.0781,1.0823
2016-01-05,1.0824,1.0838,1.071,1.0754
2016-01-06,1.075,1.0799,1.0719,1.0773
2016-01-07,1.0776,1.094,1.0771,1.0919
2016-01-08,1.0926,1.0926,1.0805,1.0923
2016-01-11,1.0938,1.094,1.085,1.0856
2016-01-12,1.0856,1.09,1.082,1.0841
2016-01-13,1.0842,1.0887,1.0804,1.0887
2016-01-14,1.0885,1.0943,1.0835,1.0855
2016-01-15,1.0857,1.0984,1.0856,1.0913
2016-01-18,1.0917,1.092,1.0869,1.0893
2016-01-19,1.0892,1.0908,1.0859,1.0897
2016-01-20,1.0909,1.0976,1.0873,1.0873
2016-01-21,1.0874,1.0921,1.0778,1.0857
2016-01-22,1.0858,1.0859,1.0789,1.0794
2016-01-25,1.0797,1.0857,1.0794,1.0848
2016-01-26,1.0852,1.0874,1.0819,1.0861
2016-01-27,1.0861,1.0916,1.085,1.0905
2016-01-28,1.0904,1.0967,1.0869,1.0932
2016-01-29,1.0935,1.0948,1.081,1.0829
2016-02-01,1.0833,1.0912,1.0814,1.09
2016-02-02,1.0896,1.0939,1.0894,1.0919
2016-02-03,1.0918,1.1145,1.0903,1.1111
2016-02-04,1.1093,1.1239,1.1069,1.1196
2016-02-05,1.1199,1.1239,1.1109,1.1152
2016-02-08,1.114,1.1215,1.1086,1.1187
2016-02-09,1.1187,1.1337,1.1162,1.1283
2016-02-10,1.1288,1.1311,1.1163,1.1284
2016-02-11,1.1283,1.1376,1.1274,1.1315
2016-02-12,1.1315,1.1333,1.1214,1.1252
2016-02-15,1.1177,1.1179,1.1175,1.1179
2016-02-16,1.1173,1.1192,1.1124,1.1145
2016-02-17,1.1143,1.1179,1.1106,1.1121
2016-02-18,1.112,1.1149,1.1071,1.111
2016-02-19,1.1106,1.1139,1.1067,1.1129
2016-02-22,1.1119,1.1119,1.1003,1.1026
2016-02-23,1.1025,1.1052,1.099,1.1025
2016-02-24,1.1023,1.1045,1.0958,1.1014
2016-02-25,1.1014,1.1049,1.0989,1.1019
2016-02-26,1.1023,1.1068,1.0912,1.093
2016-02-29,1.0928,1.0962,1.0859,1.0886
2016-03-01,1.0928,1.0962,1.0834,1.0876
2016-03-02,1.0876,1.0881,1.0825,1.0865
2016-03-03,1.0868,1.0969,1.0853,1.0949
2016-03-04,1.0946,1.1041,1.0908,1.1004
2016-03-07,1.0993,1.1025,1.094,1.1012
2016-03-08,1.1012,1.1057,1.0993,1.0994
2016-03-09,1.0999,1.1035,1.0946,1.0983
2016-03-10,1.0986,1.1217,1.0822,1.1175
2016-03-11,1.1176,1.1209,1.108,1.1146
2016-03-14,1.1159,1.1164,1.1078,1.1101
2016-03-15,1.1098,1.1125,1.1072,1.1106
2016-03-16,1.1106,1.124,1.1058,1.1217
2016-03-17,1.1216,1.1342,1.1205,1.1315
2016-03-18,1.1314,1.1336,1.1256,1.1269
2016-03-21,1.1281,1.1284,1.1232,1.1232
2016-03-22,1.1234,1.126,1.1188,1.1223
2016-03-23,1.1221,1.1221,1.1159,1.118
2016-03-24,1.1176,1.1187,1.1144,1.1157
2016-03-25,1.1164,1.1173,1.1153,1.1163
2016-03-28,1.1155,1.1219,1.1153,1.1202
2016-03-29,1.1201,1.1303,1.1169,1.1289
2016-03-30,1.1292,1.1364,1.1288,1.1334
2016-03-31,1.1339,1.1411,1.131,1.1378
2016-04-01,1.1339,1.1437,1.131,1.1383
2016-04-04,1.1396,1.1412,1.1357,1.139
2016-04-05,1.1389,1.1405,1.1336,1.1382
2016-04-06,1.1381,1.1431,1.1326,1.1404
2016-04-07,1.1399,1.1454,1.1337,1.1371
2016-04-08,1.1366,1.1419,1.1349,1.1394
2016-04-11,1.1405,1.1446,1.1373,1.1413
2016-04-12,1.1409,1.1464,1.1347,1.1382
2016-04-13,1.1389,1.1391,1.1269,1.1277
2016-04-14,1.1272,1.1294,1.1234,1.1268
2016-04-15,1.126,1.1317,1.1246,1.1281
2016-04-18,1.13,1.1332,1.1273,1.1307
2016-04-19,1.1305,1.1384,1.1303,1.1357
2016-04-20,1.1361,1.1387,1.129,1.1301
2016-04-21,1.1301,1.139,1.1271,1.1292
2016-04-22,1.1291,1.1308,1.1218,1.1218
2016-04-25,1.1233,1.1278,1.123,1.1268
2016-04-26,1.1273,1.1339,1.1256,1.1293
2016-04-27,1.13,1.1355,1.1272,1.1326
2016-04-28,1.1323,1.1368,1.1295,1.1358
2016-04-29,1.1358,1.1459,1.1358,1.1446
2016-05-02,1.1464,1.1535,1.1448,1.1521
2016-05-03,1.1533,1.1616,1.1492,1.1498
2016-05-04,1.1501,1.1529,1.1468,1.149
2016-05-05,1.1486,1.1493,1.1386,1.14
2016-05-06,1.14,1.1475,1.1386,1.1403
2016-05-09,1.1384,1.142,1.1375,1.1385
2016-05-10,1.1379,1.1408,1.1358,1.1371
2016-05-11,1.1374,1.1446,1.1374,1.1426
2016-05-12,1.1428,1.1429,1.137,1.1375
2016-05-13,1.1374,1.1375,1.1282,1.1305
2016-05-16,1.1311,1.1342,1.1303,1.1312
2016-05-17,1.132,1.1347,1.1302,1.1309
2016-05-18,1.131,1.1316,1.1214,1.1222
2016-05-19,1.1222,1.123,1.118,1.1205
2016-05-20,1.1205,1.1237,1.1196,1.1222
2016-05-23,1.122,1.1243,1.1187,1.1211
2016-05-24,1.1217,1.1227,1.1132,1.1134
2016-05-25,1.1151,1.1158,1.1143,1.1153
2016-05-26,1.1156,1.1216,1.1156,1.1191
2016-05-27,1.1194,1.12,1.111,1.1111
2016-05-30,1.1106,1.1149,1.1097,1.1149
2016-05-31,1.1149,1.1173,1.1122,1.1135
2016-06-01,1.1149,1.1194,1.1114,1.1184
2016-06-02,1.119,1.1219,1.1146,1.115
2016-06-03,1.1148,1.1373,1.1136,1.1366
2016-06-06,1.1352,1.1392,1.1328,1.1363
2016-06-07,1.1363,1.138,1.1339,1.1355
2016-06-08,1.1361,1.141,1.1355,1.1406
2016-06-09,1.1403,1.1415,1.1305,1.1314
2016-06-10,1.1309,1.1321,1.1245,1.125
2016-06-13,1.1244,1.1297,1.1232,1.1291
2016-06-14,1.1285,1.1298,1.1189,1.1211
2016-06-15,1.121,1.1293,1.1189,1.1261
2016-06-16,1.1263,1.1295,1.113,1.1269
2016-06-17,1.1269,1.1296,1.1223,1.1275
2016-06-20,1.1341,1.1382,1.1302,1.1322
2016-06-21,1.1322,1.1349,1.124,1.1249
2016-06-22,1.1247,1.1346,1.1236,1.1331
2016-06-23,1.1324,1.1426,1.1269,1.1325
2016-06-24,1.1316,1.1316,1.0912,1.11
2016-06-27,1.1017,1.103,1.10,1.1015
2016-06-28,1.1016,1.1111,1.1016,1.1076
2016-06-29,1.1073,1.113,1.1049,1.1121
2016-06-30,1.1121,1.1154,1.1028,1.1106
2016-07-01,1.1121,1.1169,1.1028,1.1135
2016-07-04,1.1127,1.1159,1.1098,1.1142
2016-07-05,1.1142,1.1186,1.1058,1.1062
2016-07-06,1.1058,1.1111,1.103,1.1098
2016-07-07,1.1092,1.1107,1.1052,1.1065
2016-07-08,1.1065,1.111,1.1008,1.1048
2016-07-11,1.1045,1.1074,1.1016,1.1055
2016-07-12,1.1055,1.1125,1.1052,1.1061
2016-07-13,1.1058,1.112,1.1042,1.1099
2016-07-14,1.1093,1.1165,1.1093,1.1105
2016-07-15,1.1113,1.1149,1.1024,1.1029
2016-07-18,1.106,1.1083,1.1037,1.1067
2016-07-19,1.1068,1.108,1.10,1.1011
2016-07-20,1.1011,1.1029,1.0981,1.1017
2016-07-21,1.1018,1.1058,1.098,1.1033
2016-07-22,1.1033,1.1041,1.0955,1.0976
2016-07-25,1.0967,1.0998,1.0952,1.0988
2016-07-26,1.0988,1.1029,1.0979,1.0987
2016-07-27,1.099,1.1073,1.0965,1.1067
2016-07-28,1.107,1.112,1.1061,1.1086
2016-07-29,1.1079,1.1197,1.1072,1.1172
2016-08-01,1.1171,1.1183,1.1155,1.1167
2016-08-02,1.1167,1.1233,1.1164,1.1218
2016-08-03,1.1217,1.1218,1.114,1.1151
2016-08-04,1.1151,1.1156,1.1114,1.1135
2016-08-05,1.1132,1.1161,1.1047,1.1083
2016-08-08,1.1085,1.1105,1.1072,1.1086
2016-08-09,1.1088,1.1122,1.107,1.1115
2016-08-10,1.1118,1.119,1.1118,1.1189
2016-08-11,1.1189,1.119,1.1135,1.1137
2016-08-12,1.1141,1.1221,1.1131,1.1157
2016-08-15,1.1161,1.1203,1.1153,1.1178
2016-08-16,1.1181,1.1322,1.1177,1.1275
2016-08-17,1.128,1.1316,1.1243,1.1306
2016-08-18,1.13,1.1366,1.1295,1.1345
2016-08-19,1.1342,1.1342,1.1304,1.1321
2016-08-22,1.1301,1.1331,1.1271,1.1318
2016-08-23,1.1324,1.1355,1.1299,1.1299
2016-08-24,1.1302,1.1311,1.1245,1.126
2016-08-25,1.1263,1.1297,1.1263,1.1288
2016-08-26,1.1286,1.1339,1.1181,1.1194
2016-08-29,1.1192,1.1208,1.1158,1.1192
2016-08-30,1.1186,1.1186,1.1131,1.1151
2016-08-31,1.1146,1.1165,1.1123,1.1157
2016-09-01,1.1146,1.1205,1.1123,1.1199
2016-09-02,1.1197,1.1251,1.115,1.1155
2016-09-05,1.1159,1.1182,1.114,1.1149
2016-09-06,1.115,1.1263,1.1141,1.1252
2016-09-07,1.1243,1.127,1.1228,1.1239
2016-09-08,1.1237,1.1327,1.1235,1.1266
2016-09-09,1.1271,1.1285,1.1199,1.1233
2016-09-12,1.124,1.1267,1.121,1.1242
2016-09-13,1.124,1.1259,1.1204,1.1218
2016-09-14,1.1217,1.1274,1.1215,1.1246
2016-09-15,1.1247,1.1281,1.1219,1.1245
2016-09-16,1.1245,1.1245,1.1149,1.1155
2016-09-19,1.1155,1.1198,1.1151,1.1178
2016-09-20,1.1176,1.1213,1.1149,1.1149
2016-09-21,1.1151,1.1194,1.1123,1.1189
2016-09-22,1.1194,1.1257,1.1181,1.1207
2016-09-23,1.1207,1.124,1.1194,1.1225
2016-09-26,1.1239,1.1279,1.1221,1.1247
2016-09-27,1.122,1.1224,1.1212,1.1217
2016-09-28,1.1212,1.1237,1.1182,1.1227
2016-09-29,1.1221,1.1239,1.1197,1.1229
2016-09-30,1.1156,1.1248,1.1153,1.1233
2016-10-03,1.1231,1.1239,1.1205,1.1213
2016-10-04,1.121,1.1238,1.1138,1.1212
2016-10-05,1.1207,1.1233,1.119,1.1205
2016-10-06,1.1205,1.1205,1.1125,1.1145
2016-10-07,1.1139,1.1205,1.1104,1.1199
2016-10-10,1.1195,1.1199,1.1131,1.1135
2016-10-11,1.1135,1.1135,1.1049,1.1059
2016-10-12,1.1049,1.1053,1.1003,1.1014
2016-10-13,1.1015,1.1058,1.0985,1.1046
2016-10-14,1.1045,1.1053,1.097,1.0971
2016-10-17,1.0969,1.1014,1.0964,1.1014
2016-10-18,1.1012,1.1026,1.097,1.0973
2016-10-19,1.0979,1.1004,1.0955,1.0974
2016-10-20,1.0974,1.103,1.0916,1.093
2016-10-21,1.0923,1.0924,1.0859,1.0881
2016-10-24,1.088,1.0899,1.0859,1.0868
2016-10-25,1.0874,1.0905,1.0851,1.0884
2016-10-26,1.0886,1.0945,1.0874,1.091
2016-10-27,1.0905,1.0942,1.0883,1.0897
2016-10-28,1.0899,1.0991,1.0899,1.0984
2016-10-31,1.0976,1.0986,1.0936,1.0972
2016-11-01,1.0976,1.1069,1.0936,1.1057
2016-11-02,1.1054,1.1123,1.1049,1.1093
2016-11-03,1.1094,1.1126,1.106,1.1097
2016-11-04,1.1099,1.1141,1.108,1.114
2016-11-07,1.1099,1.111,1.1027,1.1049
2016-11-08,1.1049,1.1067,1.1004,1.1013
2016-11-09,1.1018,1.1299,1.0907,1.0916
2016-11-10,1.0919,1.0953,1.0864,1.089
2016-11-11,1.0887,1.0923,1.083,1.0853
2016-11-14,1.0819,1.0819,1.0709,1.0749
2016-11-15,1.0745,1.0816,1.0714,1.0722
2016-11-16,1.0724,1.0759,1.0666,1.0707
2016-11-17,1.0706,1.0745,1.0619,1.0624
2016-11-18,1.0622,1.0643,1.0569,1.0593
2016-11-21,1.0596,1.0649,1.0593,1.0634
2016-11-22,1.0637,1.0657,1.0584,1.0634
2016-11-23,1.0632,1.0643,1.0526,1.054
2016-11-24,1.0542,1.0585,1.0518,1.0559
2016-11-25,1.056,1.0627,1.0538,1.0594
2016-11-28,1.0611,1.0684,1.0564,1.0596
2016-11-29,1.061,1.065,1.0564,1.0644
2016-11-30,1.0647,1.066,1.0628,1.0631
2016-12-01,1.0589,1.066,1.0584,1.065
2016-12-02,1.0662,1.069,1.0625,1.0655
2016-12-05,1.0575,1.0796,1.0544,1.0754
2016-12-06,1.0756,1.0785,1.0698,1.0717
2016-12-07,1.0718,1.0768,1.071,1.0758
2016-12-08,1.076,1.076,1.0597,1.0621
2016-12-09,1.062,1.063,1.0531,1.0559
2016-12-12,1.054,1.0652,1.0525,1.0643
2016-12-13,1.0641,1.0667,1.0603,1.063
2016-12-14,1.0628,1.067,1.0497,1.0511
2016-12-15,1.0512,1.0517,1.0366,1.0419
2016-12-16,1.0417,1.0473,1.0401,1.0445
2016-12-19,1.0452,1.0479,1.0393,1.0403
2016-12-20,1.0403,1.0418,1.0352,1.0394
2016-12-21,1.0391,1.0451,1.0382,1.0426
2016-12-22,1.0426,1.0499,1.0425,1.0437
2016-12-23,1.0438,1.0467,1.0427,1.0452
2016-12-26,1.0451,1.0468,1.044,1.0451
2016-12-27,1.0454,1.0463,1.0432,1.046
2016-12-28,1.0461,1.048,1.0372,1.0421
2016-12-29,1.0414,1.065,1.0414,1.0566
2016-12-30,1.0565,1.0575,1.0509,1.0517
2017-01-02,1.0518,1.0526,1.045,1.0457
2017-01-03,1.0457,1.049,1.0341,1.0427
2017-01-04,1.0417,1.0501,1.039,1.0499
2017-01-05,1.0497,1.0614,1.0483,1.0607
2017-01-06,1.0603,1.0605,1.0524,1.0529
2017-01-09,1.0531,1.0589,1.0512,1.0587
2017-01-10,1.0586,1.0627,1.0551,1.0553
2017-01-11,1.0552,1.0622,1.0454,1.0593
2017-01-12,1.0594,1.0684,1.0572,1.0612
2017-01-13,1.0615,1.0671,1.0596,1.0639
2017-01-16,1.0629,1.0629,1.058,1.0607
2017-01-17,1.0602,1.0719,1.0602,1.0697
2017-01-18,1.0682,1.0682,1.0624,1.0624
2017-01-19,1.0628,1.0676,1.0589,1.065
2017-01-20,1.0659,1.0709,1.0625,1.0695
2017-01-23,1.0717,1.0769,1.0711,1.0769
2017-01-24,1.0759,1.0774,1.072,1.0731
2017-01-25,1.0728,1.077,1.0711,1.0748
2017-01-26,1.0752,1.0765,1.0658,1.0679
2017-01-27,1.0683,1.0725,1.0658,1.0697
2017-01-30,1.0719,1.074,1.062,1.0708
2017-01-31,1.0789,1.0804,1.0789,1.0804
2017-02-01,1.0789,1.0807,1.0732,1.0771
2017-02-02,1.0765,1.0829,1.0756,1.076
2017-02-03,1.0761,1.0797,1.0716,1.0777
2017-02-06,1.0778,1.0785,1.0706,1.0741
2017-02-07,1.0743,1.0743,1.0656,1.0678
2017-02-08,1.0678,1.0711,1.0641,1.0691
2017-02-09,1.0691,1.0709,1.0651,1.0657
2017-02-10,1.0657,1.0667,1.0607,1.0642
2017-02-13,1.0619,1.0658,1.0592,1.0599
2017-02-14,1.0599,1.0633,1.0561,1.0575
2017-02-15,1.0602,1.0604,1.0602,1.0604
2017-02-16,1.0607,1.0679,1.0604,1.0671
2017-02-17,1.0671,1.0676,1.0605,1.0613
2017-02-20,1.0623,1.0626,1.0603,1.0608
2017-02-21,1.0609,1.0611,1.0526,1.0543
2017-02-22,1.0541,1.0574,1.0493,1.0545
2017-02-23,1.055,1.0595,1.0537,1.0583
2017-02-24,1.0584,1.0618,1.0557,1.056
2017-02-27,1.0552,1.063,1.0552,1.0583
2017-02-28,1.0583,1.063,1.0571,1.0571
2017-03-01,1.0583,1.063,1.0515,1.0545
2017-03-02,1.0536,1.0544,1.0495,1.0505
2017-03-03,1.0507,1.0624,1.0505,1.0621
2017-03-06,1.0615,1.064,1.0575,1.0578
2017-03-07,1.0579,1.0602,1.0558,1.0569
2017-03-08,1.0569,1.0574,1.0535,1.0538
2017-03-09,1.0545,1.0615,1.0525,1.0576
2017-03-10,1.0579,1.0692,1.0579,1.0692
2017-03-13,1.0691,1.0714,1.0652,1.0656
2017-03-14,1.0651,1.0662,1.0601,1.0612
2017-03-15,1.0612,1.074,1.0612,1.0736
2017-03-16,1.0737,1.0774,1.0706,1.0772
2017-03-17,1.0771,1.0782,1.0727,1.0734
2017-03-20,1.0745,1.0777,1.0719,1.0734
2017-03-21,1.0737,1.0819,1.0737,1.0806
2017-03-22,1.081,1.0824,1.0776,1.0791
2017-03-23,1.079,1.0805,1.0768,1.0784
2017-03-24,1.0783,1.0812,1.076,1.0807
2017-03-27,1.0842,1.0905,1.0841,1.0863
2017-03-28,1.0861,1.0872,1.0799,1.0819
2017-03-29,1.0816,1.0826,1.074,1.0759
2017-03-30,1.0758,1.0765,1.0672,1.0688
2017-03-31,1.0687,1.0701,1.0652,1.0653
2017-04-03,1.0674,1.0681,1.0643,1.067
2017-04-04,1.067,1.0685,1.0636,1.0679
2017-04-05,1.0678,1.0689,1.0635,1.0672
2017-04-06,1.0672,1.0684,1.0629,1.0642
2017-04-07,1.0644,1.0664,1.0595,1.0598
2017-04-10,1.0582,1.0606,1.057,1.0597
2017-04-11,1.0597,1.063,1.0579,1.061
2017-04-12,1.061,1.0675,1.0589,1.067
2017-04-13,1.067,1.0678,1.0609,1.0616
2017-04-14,1.0615,1.0628,1.0609,1.061
2017-04-17,1.0615,1.0663,1.0611,1.0663
2017-04-18,1.0643,1.0736,1.0637,1.0732
2017-04-19,1.0728,1.0736,1.07,1.0714
2017-04-20,1.0715,1.0777,1.0707,1.0714
2017-04-21,1.0714,1.0738,1.0682,1.0722
2017-04-24,1.0847,1.0869,1.0844,1.0863
2017-04-25,1.0865,1.0893,1.0851,1.0885
2017-04-26,1.0905,1.091,1.0901,1.0907
2017-04-27,1.0908,1.0933,1.0852,1.086
2017-04-28,1.0865,1.0947,1.0857,1.0904
2017-05-01,1.0909,1.0924,1.0884,1.0909
2017-05-02,1.0908,1.0936,1.0888,1.0936
2017-05-03,1.0935,1.0937,1.0881,1.0888
2017-05-04,1.0888,1.0987,1.0875,1.0981
2017-05-05,1.0981,1.0999,1.0951,1.0997
2017-05-08,1.0963,1.099,1.0917,1.0927
2017-05-09,1.0926,1.0933,1.0863,1.0891
2017-05-10,1.0886,1.0898,1.0853,1.0866
2017-05-11,1.0867,1.0893,1.0839,1.0864
2017-05-12,1.087,1.0933,1.0856,1.0929
2017-05-15,1.0931,1.0989,1.0925,1.098
2017-05-16,1.098,1.1097,1.098,1.1095
2017-05-17,1.1093,1.117,1.1083,1.1157
2017-05-18,1.1154,1.1172,1.1077,1.1111
2017-05-19,1.111,1.1186,1.1101,1.1184
2017-05-22,1.1198,1.1263,1.1161,1.1239
2017-05-23,1.1237,1.1267,1.1175,1.1177
2017-05-24,1.1179,1.1233,1.1168,1.123
2017-05-25,1.123,1.125,1.1193,1.121
2017-05-26,1.121,1.1234,1.1161,1.1165
2017-05-29,1.1173,1.119,1.1131,1.1131
2017-05-30,1.1129,1.1205,1.111,1.1205
2017-05-31,1.1173,1.1252,1.1164,1.1236
2017-06-01,1.1173,1.1257,1.1164,1.1215
2017-06-02,1.1213,1.1282,1.1204,1.1275
2017-06-05,1.1274,1.1276,1.1234,1.1256
2017-06-06,1.1257,1.1284,1.124,1.127
2017-06-07,1.127,1.1274,1.1203,1.1258
2017-06-08,1.1255,1.1269,1.1196,1.1198
2017-06-09,1.1191,1.1209,1.1166,1.1199
2017-06-12,1.1205,1.1232,1.1192,1.1196
2017-06-13,1.1197,1.1225,1.1185,1.1208
2017-06-14,1.1209,1.1294,1.1193,1.1213
2017-06-15,1.1213,1.1229,1.1132,1.1145
2017-06-16,1.1149,1.1201,1.1138,1.1197
2017-06-19,1.1201,1.1213,1.1141,1.1144
2017-06-20,1.1144,1.1165,1.1119,1.1136
2017-06-21,1.1136,1.1169,1.1127,1.1166
2017-06-22,1.1166,1.1178,1.1139,1.115
2017-06-23,1.115,1.1209,1.1145,1.1193
2017-06-26,1.12,1.122,1.1172,1.1183
2017-06-27,1.1183,1.1349,1.1181,1.1337
2017-06-28,1.1336,1.1389,1.1294,1.1378
2017-06-29,1.1378,1.1445,1.1378,1.1442
2017-06-30,1.1439,1.1442,1.1392,1.1426
2017-07-03,1.142,1.142,1.1355,1.1372
2017-07-04,1.1372,1.1377,1.1336,1.1361
2017-07-05,1.1346,1.1346,1.1344,1.1346
